Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Are There Sex Differences in Balance Performance after a Short-Term Physical Intervention in Seniors 65+? A Randomized Controlled Trial,"Kreji, M.; Kajzar, J.; Psotta, R.; Tichy, M.; Kancheva, R.; Hoek, V.; Hill, M.","A systematic review and meta-analysis of studies demonstrated a relationship between sex and balance determinants in seniors; however, no study has focused on sex-related differences in static and dynamic balance performance after a physical intervention as primary interest. The aim was to investigate sex differences in the static and dynamic balance performance after a 4-week physical intervention based on yoga in seniors 65+ years of age. Five-hundred participants (234 males, 266 females) were assessed with the Tinetti Balance Assessment Tool in pre-and post-testing. The experimental group (122 males, 140 females) underwent the intervention, while the control group (112 males, 126 females) ran their usual daily program. ANCOVA model was used for the statistical evaluation of the results. No sex differences were found in balance performance after a short-term physical intervention in seniors 65+ years of age. At the same time, a significant positive shift was demonstrated in performance in both static and dynamic balance.",2022,/,Applied Sciences,12,7,3452 (9 pp.),,10.3390/app12073452,,#682,Kreji 2022,"",""
Evaluation of an artificial intelligence-based medical device for diagnosis of autism spectrum disorder,"Megerian, J.T.; Dey, S.; Melmed, R.D.; Coury, D.L.; Lerner, M.; Nicholls, C.J.; Sohl, K.; Rouhbakhsh, R.; Narasimhan, A.; Romain, J.; Golla, S.; Shareef, S.; Ostrovsky, A.; Shannon, J.; Kraft, C.; Liu-mayo, S.; Abbas, H.; Gal-szabo, D.E.; Wall, D.P.; Taraman, S.","Autism spectrum disorder (ASD) can be reliably diagnosed at 18 months, yet significant diagnostic delays persist in the United States. This double-blinded, multi-site, prospective, active comparator cohort study tested the accuracy of an artificial intelligence-based Software as a Medical Device designed to aid primary care healthcare providers (HCPs) in diagnosing ASD. The Device combines behavioral features from three distinct inputs (a caregiver questionnaire, analysis of two short home videos, and an HCP questionnaire) in a gradient boosted decision tree machine learning algorithm to produce either an ASD positive, ASD negative, or indeterminate output. This study compared Device outputs to diagnostic agreement by two or more independent specialists in a cohort of 18-72-month-olds with developmental delay concerns (425 study completers, 36% female, 29% ASD prevalence). Device output PPV for all study completers was 80.8% (95% confidence intervals (CI), 70.3%-88.8%) and NPV was 98.3% (90.6%-100%). For the 31.8% of participants who received a determinate output (ASD positive or negative) Device sensitivity was 98.4% (91.6%-100%) and specificity was 78.9% (67.6%-87.7%). The Device's indeterminate output acts as a risk control measure when inputs are insufficiently granular to make a determinate recommendation with confidence. If this risk control measure were removed, the sensitivity for all study completers would fall to 51.6% (63/122) (95% CI 42.4%, 60.8%), and specificity would fall to 18.5% (56/303) (95% CI 14.3%, 23.3%). Among participants for whom the Device abstained from providing a result, specialists identified that 91% had one or more complex neurodevelopmental disorders. No significant differences in Device performance were found across participants' sex, race/ethnicity, income, or education level. For nearly a third of this primary care sample, the Device enabled timely diagnostic evaluation with a high degree of accuracy. The Device shows promise to significantly increase the number of children able to be diagnosed with ASD in a primary care setting, potentially facilitating earlier intervention and more efficient use of specialist resources.",2022,/,npj Digital Medicine,5,1,57 (11 pp.),,10.1038/s41746-022-00598-6,,#683,Megerian 2022,"",""
"Sex differences in torque steadiness, accuracy and activation of the shoulder girdle muscles during isometric shoulder scaption","Zancanaro, L.L.; Cid, M.M.; Cote, J.N.; Oliveira, A.B.","Females present more neck/shoulder musculoskeletal disorders and have different activation strategies of the shoulder girdle muscles than males. However, the sensorimotor performance and potential sex differences are still largely unexplored. The aim of this study was to investigate sex differences in torque steadiness and accuracy during isometric shoulder scaption. We also examined the amplitude and variability of the activation of the trapezius, serratus anterior (SA), and anterior deltoid muscles during torque output evaluation. Thirty-four asymptomatic adults (17 females) participated. Torque steadiness and accuracy were evaluated during submaximal contractions at 20 % and 35 % of peak torque (PT). There was no sex difference in torque coefficient of variation, but females had significantly lower torque standard deviation (SD) values than males at the two intensities evaluated (p < 0.001) and lower torque median frequency values compared to males, regardless of intensity (p < 0.01). Females had significantly lower absolute error values than males for torque output at 35 %PT (p < 0.01) and lower constant error values compared to males, regardless of intensity (p = 0.01). Females had significantly higher muscle amplitude values than males, except for SA (p = 0.10) and in general, females showed higher muscle activation SD values compared to males (p < 0.05). Females may require more complex muscle activation patterns to achieve a more stable and accurate torque output. Therefore, these sex differences may reflect control mechanisms that may also be at play when explaining the greater risk of neck/shoulder musculoskeletal disorders in females than males. All rights reserved Elsevier.",2023,/,Journal of Biomechanics,,,111638,,10.1016/j.jbiomech.2023.111638,,#684,Zancanaro 2023,"",""
A novel machine learning approach for evaluation of public policies: an application in relation to the performance of university researchers,"Ballestar, M.T.; Doncel, L.M.; Sainz, J.; Ortigosa-Blanch, A.","Research has become the main reference point for academic life in modern universities. Research incentives have been a controversial issue, because of the difficulty of identifying who are the main beneficiaries and what are the long-term effects. Still, new policies including financial incentives have been adopted to increase the research output at all possible levels. Little literature has been devoted to the response to those incentives. To bridge this gap, we carry out our analysis with data of a six years program developed in Madrid (Spain). Instead of using a traditional econometric approach, we design a machine learning multilevel model to discover on whom, when, and for how long those policies have an effect. The empirical model consists of an automated nested longitudinal clustering (ANLC) performed in two stages. Firstly, it performs a stratification of academics, and secondly, it performs a longitudinal segmentation for each group. The second part considers the researchers’ sociodemographic, academic information and the evolution of their performance over time in the form of the annual percentage variation of their marks over the period. The new methodology, whose robustness is tested with a multilayer perceptron artificial neural network with a back-propagation learning algorithm, shows that tenure track researchers present a better response to incentives than tenured researches, and also that gender plays an important role in academia. These discoveries are relevant to administrations and universities for understanding the productivity of academics working under long-term incentive-based programs, the drawbacks and the inequalities for maximizing the generation of knowledge. [All rights reserved Elsevier].",2019,12/,Technological Forecasting and Social Change,149,,195-203,,10.1016/j.techfore.2019.119756,,#685,Ballestar 2019,"",""
"Women entrepreneurship enticed family prosperity - an empirical evaluation of performance of microenterprises under Kudumbashree mission in Kerala, India","Shehnaz, S.R.; Kumar, S.S.","Kudumbashree, meaning the family’s prosperity is one of the flagship programmes of the Government of Kerala, centred on woman empowerment has been successful in giving hope to millions of impoverished women and their families in Kerala. Kudumbashree considers microenterprises as a growth engine that triggers development process. Besides improving the standard of living of the families, women empowerment can go a long way in building gender equality and social acceptance of labour in the community. This study focuses on review of the production, marketing, asset management, profitability, government support and women empowerment issues faced by the microenterprise units under Kudumbashree. The study is based on primary data obtained from 279 samples (93 each from three districts) in Kerala, the 100% literate state of India, using factor analysis revealed seven principal components that accounted for variations in performances of microenterprise units under Kudumbashree mission in Kerala.",2019,/,International Journal of Entrepreneurship and Small Business,38,1-2,120-40,,,,#687,Shehnaz 2019,"",""
FDA-approved machine learning algorithms in neuroradiology: A systematic review of the current evidence for approval,"Yearley, Alexander G.; Goedmakers, Caroline M.W.; Panahi, Armon; Doucette, Joanne; Rana, Aakanksha; Ranganathan, Kavitha; Smith, Timothy R.","Over the past decade, machine learning (ML) and artificial intelligence (AI) have become increasingly prevalent in the medical field. In the United States, the Food and Drug Administration (FDA) is responsible for regulating AI algorithms as ""medical devices"" to ensure patient safety. However, recent work has shown that the FDA approval process may be deficient. In this study, we evaluate the evidence supporting FDA-approved neuroalgorithms, the subset of machine learning algorithms with applications in the central nervous system (CNS), through a systematic review of the primary literature. Articles covering the 53 FDA-approved algorithms with applications in the CNS published in PubMed, EMBASE, Google Scholar and Scopus between database inception and January 25, 2022 were queried. Initial searches identified 1505 studies, of which 92 articles met the criteria for extraction and inclusion. Studies were identified for 26 of the 53 neuroalgorithms, of which 10 algorithms had only a single peer-reviewed publication. Performance metrics were available for 15 algorithms, external validation studies were available for 24 algorithms, and studies exploring the use of algorithms in clinical practice were available for 7 algorithms. Papers studying the clinical utility of these algorithms focused on three domains: workflow efficiency, cost savings, and clinical outcomes. Our analysis suggests that there is a meaningful gap between the FDA approval of machine learning algorithms and their clinical utilization. There appears to be room for process improvement by implementation of the following recommendations: the provision of compelling evidence that algorithms perform as intended, mandating minimum sample sizes, reporting of a predefined set of performance metrics for all algorithms and clinical application of algorithms prior to widespread use. This work will serve as a baseline for future research into the ideal regulatory framework for AI applications worldwide. © 2023 Elsevier B.V.",2023,,Artificial Intelligence in Medicine,143,,,,10.1016/j.artmed.2023.102607,,#688,Yearley 2023,"",""
Evaluating Machine Learning Methods of Analyzing Multiclass Metabolomics,"Gong, Yaguo; Ding, Wei; Wang, Panpan; Wu, Qibiao; Yao, Xiaojun; Yang, Qingxia","Multiclass metabolomic studies have become popular for revealing the differences in multiple stages of complex diseases, various lifestyles, or the effects of specific treatments. In multiclass metabolomics, there are multiple data manipulation steps for analyzing raw data, which consist of data filtering, the imputation of missing values, data normalization, marker identification, sample separation, classification, and so on. In each step, several to dozens of machine learning methods can be chosen for the given data set, with potentially hundreds or thousands of method combinations in the whole data processing chain. Therefore, a clear understanding of these machine learning methods is helpful for selecting an appropriate method combination for obtaining stable and reliable analytical results of specific data. However, there has rarely been an overall introduction or evaluation of these methods based on multiclass metabolomic data. Herein, detailed descriptions of these machine learning methods in multiple data manipulation steps are reviewed. Moreover, an assessment of these methods was performed using a benchmark data set for multiclass metabolomics. First, 12 imputation methods for imputing missing values were evaluated based on the PSS (Procrustes statistical shape analysis) and NRMSE (normalized root-mean-square error) values. Second, 17 normalization methods for processing multiclass metabolomic data were evaluated by applying the PMAD (pooled median absolute deviation) value. Third, different methods of identifying markers of multiclass metabolomics were evaluated based on the CWrel (relative weighted consistency) value. Fourth, nine classification methods for constructing multiclass models were assessed using the AUC (area under the curve) value. Performance evaluations of machine learning methods are highly recommended to select the most appropriate method combination before performing the final analysis of the given data. Overall, detailed descriptions and evaluation of various machine learning methods are expected to improve analyses of multiclass metabolomic data. © 2023 American Chemical Society.",2023,,Journal of Chemical Information and Modeling,63,24,7628-7641,,10.1021/acs.jcim.3c01525,,#689,Gong 2023,"",""
"Artificial intelligence-enabled environmental sustainability of products: Marketing benefits and their variation by consumer, location, and product types","Frank, Bjorn","Firms are developing AI-enhanced products (e.g., robots) that can tackle environmental problems through autonomous interactions with their surroundings (e.g., removing waste/pollutants, tracking invasive species) and autonomous learning, which results in improved environmental performance characteristics. Such autonomous environmental benefits of products differ from conventional, static environmental benefits, which derive from pre-purchase processes and design decisions. However, the literature still lacks knowledge of how to use such autonomous environmental benefits to attract new customers. Therefore, drawing on signaling theory, this study examines the effect of these environmental benefits on a consumer's purchase intent and its variation across types of consumers, locations, and products. Based on hierarchical linear modeling of 1635 consumer evaluations of AI-enhanced products, this study finds that both static and autonomous perceived environmental benefits influence purchase intent positively. The effect of autonomous environmental benefits is stronger for women than for men and for products targeted at adults rather than children. The effect of static environmental benefits is stronger for men than women, for products targeted at children rather than adults, for consumers with a higher need for cognition, and in locations with a higher perceived environmental well-being. © 2020 The Author(s)",2021,,Journal of Cleaner Production,285,,,,10.1016/j.jclepro.2020.125242,,#690,Frank 2021,"",""
Synergy of carbohydrate and caffeine ingestion on physical performance and metabolic responses to exercise: A systematic review with meta-analysis,"Lopez-Seoane, Jaime; Buitrago-Morales, Marta; Jimenez, Sergio L.; Del Coso, Juan; Pareja-Galeano, Helios","Carbohydrates (CHO) and caffeine (CAF) are two ergogenic aids commonly used among athletes to enhance performance. However, there is some controversy as to whether the concurrent intake of both supplements might result in an additive and synergistic improvement in exercise performance. The aim of this systematic review and meta-analysis was to determine the effect of adding CAF to a protocol of CHO ingestion, compared with the intake of each ergogenic aid alone and with placebo, on exercise performance and metabolic responses in healthy young physically active adults. This study was conducted according to PRISMA 2020 guidelines. The PubMed, Web of Science, Medline Complete, CINAHL, SPORTDiscus and CENTRAL databases were searched including randomized controlled trials (RCT) that were at least single blind. The risk of bias assessment was performed using the Cochrane Risk-of-Bias tool 2. Meta-analysis were performed on performance variables and rating of perceived exertion (RPE) using the random-effects model. Thirteen RCT with 128 participants (117 men and 11 women) were included in this study. The ingestion of CAF and CHO reduced sprint time during repeated sprint protocols in comparison with CHO isolated ingestion (SMD: −0.45; 95% CI: −0.85, −0.05) while there was a tendency for a reduction in the time employed during time trials (SMD: −0.36; 95% CI: −0.77, 0.05). The RPE tended to be lower with CAF and CHO compared with CHO isolated ingestion during steady-state exercise (SMD: −0.43; 95% CI: −0.91, 0.05) with no differences between conditions in performance trials (SMD: −0.05, 95% CI: −0.39, 0.29). Although most of the studies showed higher values of blood glucose when CHO was co-ingested with CAF compared with PLA, only two studies observed higher values with CHO and CAF co-ingestion with respect to the isolated intake of CHO. One study observed greater fat oxidation and lower glycogen use when CAF was added to CHO. In terms of cortisol levels, one study showed an increase in cortisol levels when CAF was co-ingested with CHO compared with PLA. In summary, concurrent CHO and CAF intake may produce an additive ergogenic effect respect of the isolated ingestion of CHO. This additive effect was present when CHO was provided by a 6–9% of CHO solution (maltodextrin/dextrin + fructose) and CAF is administered in a dose of 4–6.5 mg/kg. © 2022 Taylor & Francis Group, LLC.",2024,,Critical Reviews in Food Science and Nutrition,64,10,2941-2959,,10.1080/10408398.2022.2128298,,#691,Lopez-Seoane 2024,"",""
Student Performance Patterns in Engineering at the University of Johannesburg: An Exploratory Data Analysis,"Maphosa, Mfowabo; Doorsamy, Wesley; Paul, Babu S.","Globally, the increased demand for engineers is not matched by an increase in graduates. This is further exacerbated by the fact that student dropout rates in engineering are higher than in other disciplines. Understanding engineering students' performance patterns and potential influences can lead to developing interventions to improve engineering students' success. Recent advances in data science and educational data mining have made it possible to extract valuable information from historical data, which can supplement interventions. This study sought to extract insights and information from real-world data, analyse correlations in the dataset's variables and better understand the influences of student performance. Exploratory data analysis was applied to the dataset to visualise the dataset and infer the correlations between variables provided in the dataset on student performance patterns. We used Python for data analysis and visualising the correlation between variables. The results show gender disparity in engineering enrollments, with only a quarter of female students enrolled. The study also indicates that the completion rates could be much higher. Another finding is that most students who drop out do so because of choosing the wrong qualifications. Furthermore, when comparing the percentages, female students performed slightly better than their male counterparts. The correlation analysis shows no relationships between gender, race, admission point score, mathematics marks and science marks with student performance in engineering. Understanding student performance patterns can reduce dropout rates by correctly advising students to enrol on the most suitable programmes, and aid support interventions are needed to improve student success in engineering. © 2013 IEEE.",2023,,IEEE Access,11,,48977-48987,,10.1109/ACCESS.2023.3277225,,#692,Maphosa 2023,"",""
Motion Technologies in Support of Fence Athletes: A Systematic Review,"Aresta, S.; Musci, M.; Bottiglione, F.; Moretti, L.; Moretti, B.; Bortone, I.","Sports biomechanics enables thorough examination of athletic movements to enhance athletic performance and/or reduce injury risk. Few studies have looked at the possibilities of cutting-edge technology in fencing, even though it presents an intriguing scenario for sports biomechanics due to the significant demands it places on the body in terms of neuromuscular coordination, strength, power, and musculoskeletal system impact. The aim of the study is to identify and summarise current evidence on the application of motion technologies in support of fence athletes and to provide a framework for the assessment and training of fencers, including performance measures and protocols. Peer-reviewed research was identified from electronic databases using a structured keyword search. Details regarding experimental design, study group characteristics, and measured outcomes were extracted from retrieved studies, summarised, and information regrouped under themes for analysis. The methodological quality of the evidence was evaluated. Thirty-five studies were included in the present review, which showed kinetic, kinematic, muscle recruitment and coordination differences among athletes as gender and athletic training differed. Findings revealed that most of the included studies investigated the lunge technique in professional athletes using Optoelectronic Systems and force platforms as preferred motion technologies. Only nine studies reported the assessment of muscle activation during task execution (25.7%). Less than 20% of the study recurred to Artificial Intelligence/Machine Learning (AI/ML) approaches in the analysis. The potential contribution of the user's kinematic/kinetic data and physiological measures is still underestimated. The recommendations provided in this study could help promote and support further cross-sectional and longitudinal studies in the field.",2023,/,Applied Sciences,,,1654 (15 pp.),,10.3390/app13031654,,#693,Aresta 2023,"",""
Semisupervised transfer learning for evaluation of model classification performance,"Wang, Linshanshan; Wang, Xuan; Liao, Katherine P.; Cai, Tianxi","In many modern machine learning applications, changes in covariate distributions and difficulty in acquiring outcome information have posed challenges to robust model training and evaluation. Numerous transfer learning methods have been developed to robustly adapt the model itself to some unlabeled target populations using existing labeled data in a source population. However, there is a paucity of literature on transferring performance metrics, especially receiver operating characteristic (ROC) parameters, of a trained model. In this paper, we aim to evaluate the performance of a trained binary classifier on unlabeled target population based on ROC analysis. We proposed Semisupervised Transfer lEarning of Accuracy Measures (STEAM), an efficient three-step estimation procedure that employs (1) double-index modeling to construct calibrated density ratio weights and (2) robust imputation to leverage the large amount of unlabeled data to improve estimation efficiency. We establish the consistency and asymptotic normality of the proposed estimator under the correct specification of either the density ratio model or the outcome model. We also correct for potential overfitting bias in the estimators in finite samples with cross-validation. We compare our proposed estimators to existing methods and show reductions in bias and gains in efficiency through simulations. We illustrate the practical utility of the proposed method on evaluating prediction performance of a phenotyping model for rheumatoid arthritis (RA) on a temporally evolving EHR cohort. © The Author(s) 2024. Published by Oxford University Press on behalf of The International Biometric Society. All rights reserved.",2024,,Biometrics,80,1,,,10.1093/biomtc/ujae002,,#694,Wang 2024,"",""
