Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Gender in the markets for expertise,"de Vaan, Mathijs; Stuart, Toby","Stratification in professional careers arises in part from interpersonal dynamics in client-expert dyads. To reduce perceived uncertainty in judgments of the quality of experts, clients may rely on ascriptive characteristics of experts and on pairwise, relational factors to assess the advice they receive. Two such characteristics, expert gender and client-expert gender concordance, may lead to differences in clients’ trust in expert advice. To explore these issues, we investigate the incidence of patient-initiated second opinions (SOs) in medicine. In an examination of millions of medical claims in Massachusetts, we find that male patients are much more likely than female patients to obtain an SO if the first specialist they consult is female. Moreover, when the first specialist a patient consults is gender non-concordant and the patient seeks an SO, male patients are substantially more likely to switch to a same-gender specialist in the SO visit. Because patients who lack confidence in the advice of the first-seen specialist infrequently return to this specialist for medical services, female specialists generate lower billings. Analyses of medical spending in follow-up visits suggest that gendered patterns in questioning the advice of medical experts have the potential to contribute substantially to the gender pay gap in medicine. (PsycInfo Database Record (c) 2023 APA, all rights reserved)",2022,06//,American Sociological Review,87,3,443-477,2022-67107-003,10.1177/00031224221087374,2022-67107-003,#782,deVaan 2022,"",""
"Gender norms and social norms: Differences, similarities and why they matter in prevention science","Cislaghi, Beniamino; Heise, Lori","Two streams of theory and practice on gender equity have begun to elide. The first is work conducted to change social norms, particularly using theory that emerged from studies in social psychology. The second is work done on gender norms, emerging historically from feminist scholars working to counter gender inequality. As these two streams of work intersect, conceptual clarity is needed to understand differences and similarities between these two traditions. Increased clarity will improve efforts to address harmful norms and practices. In this article, we review similarities and differences between social and gender norms, reviewing the history of the concepts and identifying key tension points of contrast. We identified six areas of comparison that might be helpful for practitioners working for the promotion of global health as they make sense of social and gender norms. We then offer a definition of gender norms for practitioners and researchers working at the intersection between these two theories. Our definition draws from the two different streams of thought of how norms influence people's actions, acknowledging the double nature of gender norms: beliefs nested in people's minds and embedded in institutions that profoundly affect health‐related behaviours and shape differential access to health services. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",2020,02//,Sociology of Health & Illness,42,2,407-422,2020-09897-013,10.1111/1467-9566.13008,2020-09897-013,#783,Cislaghi 2020,"",""
Gender pay gaps in US federal science agencies: An organizational approach,"Smith-Doerr, Laurel; Alegria, Sharla; Fealing, Kaye Husbands; Fitzpatrick, Debra; Tomaskovic-Devey, Donald","This study advances understanding of gender pay gaps by examining organizational variation. The gender pay gap literature supplies mechanisms but does not attend to organizational variation; the gender and science literature provides insights on the role of masculinist culture in disciplines but misses pay gap mechanisms. A data set of federal workers allows comparison of men and women in the same jobs and workplaces. Agencies associated with traditionally masculine (engineering, physical sciences) and gender-neutral (biological, interdisciplinary sciences) fields differ. Pay-gap mechanisms vary: human capital differences explain a larger share in gender-neutral agencies, while at male-typed agencies men are frequently paid more than women within the same job. Although beyond the federal workers’ standardized pay scale, some interdisciplinary agencies more often pay men off grade, leading to higher earnings for men. Our theory of organizational variation helps explain local agency variation and how pay practices matter in specific organizational contexts. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",2019,09//,American Journal of Sociology,125,2,534-576,2019-63957-007,10.1086/705514,2019-63957-007,#784,Smith-Doerr 2019,"",""
Gender wage gap trends among information science workers,"Courey, Gabriel; Heywood, John S.","Objective: We test whether increasing gender earning differences are associated with the surprising decline in the share of women working in information science (IS). Methods: We use representative data to estimate the gender earnings differential from 1995 to 2015 for full‐time, private‐sector IS workers in the United States. We decompose the differential within and across years. Time trends isolate the pattern of the unexplained gender differential. Results: None of our decompositions or projections reveal increased gender earnings differentials over the sample period. If anything, the unexplained differentials modestly decline. Conclusion: Despite contentions that the financial treatment of women explains their departure from IS and engineering, we find no evidence of a trend toward larger earnings differentials. Thus, our data argue that the declining share of women in IS likely has its roots elsewhere. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",2018,11//,Social Science Quarterly,99,5,1805-1820,2018-49122-001,10.1111/ssqu.12536,2018-49122-001,#785,Courey 2018,"",""
"Geography, joint choices, and the reproduction of gender inequality","Sorenson, Olav; Dahl, Michael S.","We examine the extent to which the gender wage gap stems from dual-earner couples jointly choosing where to live. If couples locate in places better suited for the man’s employment than for the woman’s, the resulting mismatch of women to employers will depress women’s wages. Examining data from Denmark, our analyses indicate that (1) Danish couples choose locations with higher expected wages for the man than for the woman, (2) the better matching of men in couples to local employers could account for up to 36 percent of the gender wage gap, and (3) the greatest asymmetry in the apparent importance of the man’s versus the woman’s potential earnings occurred among couples with young children and where the male partner accounted for a larger share of household income before the potential move. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",2016,10//,American Sociological Review,81,5,900-920,2016-47581-003,10.1177/0003122416656360,2016-47581-003,#787,Sorenson 2016,"",""
Growing gaps: The importance of income and family for educational inequalities in mortality among Swedish men and women 1990–2009,"Östergren, Olof","Aims: Although absolute levels of mortality have decreased among Swedish men and women in recent decades, educational inequalities in mortality have increased, especially among women. The aim of this study is to disentangle the role of income and family type in educational inequalities in mortality in Sweden during 1990–2009, focusing on gender differences. Methods: Data on individuals born in Sweden between the ages of 30 and 74 years were collected from total population registries, covering a total of 529,275 deaths and 729 million person-months. Temporary life expectancies (age 30–74 years) by education were calculated using life tables, and rate ratios were estimated with Poisson regression with robust standard errors. Results: Temporary life expectancy improved among all groups except low educated women. Relative educational inequalities in mortality (RRs) increased from 1.79 to 1.98 among men and from 1.78 to 2.10 among women. Variation in family type explained some of the inequalities among men, but not among women, and did not contribute to the trend. Variation in income explained a larger part of the educational inequalities among men compared to women and also explained the increase in educational inequalities in mortality among men and women. Conclusions: Increasing educational inequalities in mortality in Sweden may be attributed to the increase in income inequalities in mortality. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",2015,08//,Scandinavian Journal of Public Health,43,6,563-570,2015-39625-002,10.1177/1403494815585401,2015-39625-002,#788,Östergren 2015,"",""
"Healthcare discrimination, anticipated HIV stigma, and income as predictors of HIV testing among a community sample of YBMSM","D'Anna, Laura Hoyt; Chang, Kyle","Young Black men who have sex with men (YBMSM) are at particular risk for HIV, and knowing one’s HIV status is key to preventing new HIV infections. Data were derived from a community-based study involving 250 YBMSM to examine the relationships between race-based discrimination experienced in healthcare settings, anticipated HIV stigma, household income and lifetime HIV testing. Lifetime HIV testing was regressed on racial discrimination in healthcare settings, anticipated HIV stigma, and income, and a significant 3-way interaction was found. To help interpret the 3-way interaction, lifetime HIV testing was regressed on racial discrimination in healthcare settings and anticipated HIV stigma in two separate models; with low-income and higher-income YBMSM. Anticipated HIV stigma was found to predict HIV testing among low-income YBMSM. A significant interaction was detected such that low-income YBMSM with low levels of anticipated HIV stigma were more likely to get tested for HIV regardless of experiences with healthcare discrimination, while low-income YBMSM who reported greater anticipated HIV stigma and more experiences of healthcare discrimination were less likely to get tested for HIV. Understanding the complexity of potential barriers is crucial for developing interventions to increase HIV testing within this population. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2024,02//,AIDS Care,36,2,212-219,2024-03160-001,10.1080/09540121.2023.2240068,2024-03160-001,#789,D'Anna 2024,"",""
Heterogeneity in the US gender wage gap,"Bach, Philipp; Chernozhukov, Victor; Spindler, Martin","As a measure of gender inequality, the gender wage gap has come to play an important role both in academic research and the public debate. In 2016, the majority of full-time employed women in the United States earned significantly less than comparable men. The extent to which women were affected by gender inequality in earnings, however, depended greatly on socio-economic characteristics, such as marital status or educational attainment. In this paper, we analyse data from the 2016 American Community Survey using a high-dimensional wage regression and applying double lasso to quantify heterogeneity in the gender wage gap. We find that the wage gap varied substantially across women and that the magnitude of the gap varied primarily by marital status, having children at home, race, occupation, industry, and educational attainment. These insights are helpful in designing policies that can reduce discrimination and unequal pay more effectively. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2024,01//,Journal of the Royal Statistical Society: Series A (Statistics in Society),187,1,207-228,2024-74683-023,10.1093/jrsssa/qnad091,2024-74683-023,#790,Bach 2024,"",""
Hidden talents: Poly (I:C)‐induced maternal immune activation improves mouse visual discrimination performance and reversal learning in a sex‐dependent manner,"Zhao, Xin; Tran, Hieu; DeRosa, Holly; Roderick, Ryland C.; Kentner, Amanda C.","While there is a strong focus on the negative consequences of maternal immune activation (MIA) on developing brains, very little attention is directed towards potential advantages of early life challenges. In this study, we utilized a polyinosine‐polycytidylic acid (poly(I:C)) MIA model to test visual pairwise discrimination (PD) and reversal learning (RL) in mice using touchscreen technology. Significant sex differences emerged in that MIA reduced the latency for males to make a correct choice in the PD task while females reached criterion sooner, made fewer errors, and utilized fewer correction trials in RL compared to saline controls. These surprising improvements were accompanied by the sex‐specific upregulation of several genes critical to cognitive functioning, indicative of compensatory plasticity in response to MIA. In contrast, when exposed to a 'two‐hit' stress model (MIA + loss of the social component of environmental enrichment [EE]), mice did not display anhedonia but required an increased number of PD and RL correction trials. These animals also had significant reductions of CamK2a mRNA in the prefrontal cortex. Appropriate functioning of synaptic plasticity, via mediators such as this protein kinase and others, are critical for behavioral flexibility. Although EE has been implicated in, delaying the appearance of symptoms associated with certain brain disorders, these findings are in line with evidence that it also makes individuals more vulnerable to its loss. Overall, with the right 'dose', early life stress exposure can confer at least some functional advantages, which are lost when the number or magnitude of these exposures become too great. (PsycInfo Database Record (c) 2021 APA, all rights reserved)",2021,09//,"Genes, Brain & Behavior",20,7,,2021-59104-001,10.1111/gbb.12755,2021-59104-001,#792,Zhao 2021,"",""
"How to deal with gender inequality among ICU clinicians? Uno, nessuno e centomila 'issues'","Rubulotta, Francesca; Conoscenti, Elena; Sharma, Deeya","There is a larger gender gap in intensive care compared to other medical disciplines and this is shown by women being underrepresented in leading roles within national and international scientific societies and institutions.The gender pay gap among hospital doctors in England indicated that the within-specialty gender pay gap in full time equivalent-corrected basic pay is higher in specialties with a low female representation. As a matter of fact, female surgeons earn 16.7% lower basic pay than their male counterparts in the UK. Female physicians have been indispensable in China during the COVID-19 recent pandemic. Unfortunately, women in intensive care face great challenges because of both their special role in family and high intensity work. In conclusion, we recommend fours actions to deal with the large existing gender inequality in the field of intensive care. Pirandello’s 19th century Europe was subject of increasing new life rhythms subsequent to the industrial revolution and the productive subdivision of time. (PsycInfo Database Record (c) 2023 APA, all rights reserved)",2023,06//,Intensive and Critical Care Nursing,76,,1-3,2023-64524-001,10.1016/j.iccn.2022.103380,2023-64524-001,#794,Rubulotta 2023,"",""
Identical applicant but different outcomes: The impact of gender versus race salience in hiring,"Rattan, Aneeta; Steele, Jennifer; Ambady, Nalini","People belong to multiple social groups, which may have conflicting stereotypic associations. A manager evaluating an Asian woman for a computer programming job could be influenced by negative gender stereotypes or by positive racial stereotypes. We hypothesized that evaluations of job candidates can depend upon what social group is more salient, even when both are apparent. In three studies, using student (Study 1) and nonstudent (Studies 2 and 3) samples, we compared ratings of an Asian American female applicant after subtly making her race or gender salient in stereotypically male employment contexts. Consistent with our predictions, we found evidence that men rated her as more skilled (Studies 1 and 3), more hirable (Studies 1–3), and offered her more pay (Study 2) in science and technology-related positions when her race, rather than gender, was salient. The theoretical implications for person perception and practical implications in employment contexts are discussed. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",2019,01//,Group Processes & Intergroup Relations,22,1,80-97,2019-00837-005,10.1177/1368430217722035,2019-00837-005,#795,Rattan 2019,"",""
Impact of prenatal education on breastfeeding initiation among low-income women,"Ahlers-Schmidt, Carolyn R.; Okut, Hayrettin; Dowling, Jolynn","Purpose: To determine whether participants in the Baby Talk prenatal education program were more likely to initiate breastfeeding than nonparticipants. Design: Retrospective cohort study comparing women with a singleton pregnancy who were enrolled in Baby Talk with matched controls based on zip code, maternal age, race, language spoken, and payer source. Setting: Urban Midwest county. Sample: Baby Talk participants enrolled between November 2015 and December 2016 (n = 299) and matched controls identified through vital statistics records who were not enrolled (n = 1190). Intervention: A 12-hour prenatal education curriculum with 2.5 hours of breastfeeding content. Measures: The primary outcome was breastfeeding at hospital discharge as reported in vital statistics. Analysis: Likelihood-ratio χ² and Fisher exact test were used to test the significant association between categorical variables. Results: Baby Talk participants were significantly more likely to initiate breastfeeding (93.65%) than matched nonparticipants (87.48%; P = .003). Non-Hispanic white and black Baby Talk participants were more likely to initiate breastfeeding than controls (96.15% vs 89.83%; 91.03% vs 77.02%, respectively; P < .05). Conclusions: Prenatal education has the potential to increase breastfeeding initiation among low-income women, especially non-Hispanic white and black. This study is limited as participants were from a single community, though Baby Talk was offered at 5 separate locations, and potentially from information bias as it was reliant on the accuracy of vital statistics data. (PsycInfo Database Record (c) 2022 APA, all rights reserved)",2020,11//,American Journal of Health Promotion,34,8,919-922,2020-80122-012,10.1177/0890117120925342,2020-80122-012,#796,Ahlers-Schmidt 2020,"",""
Income and employment equity of graduates with and without disabilities,"Donelly, Michelle; Gordon, Scott; Bowling, Alison","Background: Among Organisation for Economic Co-operation and Development [OECD] countries, Australians with disabilities are most at risk of experiencing poverty. Employment equity is essential for wellbeing, health and social inclusion. Reported differences in income level between people with and without disabilities vary widely between 0 to 47% depending on productivity assumptions. Contradictory to these assumptions, empirical research has demonstrated that people with disabilities often have equivalent skills, superior loyalty and lower absentee rates. Objective: To investigate if there is a significant difference in the annual remuneration, hours worked and age-related career trajectory of graduates with and without disabilities. Methods: Descriptive statistics and regression analysis were used to identify employment equity between graduates with and without disabilities in the 2011 Australian Census. Results: Graduates with disabilities received a mean weekly income that was 53% of the income of graduates without disabilities and 85% of the mean hourly income. Female graduates with disabilities received the lowest mean income of all subgroups at 35% of the mean weekly income of male graduates without disabilities. Conclusion: This corroborates previous research that reports people with disabilities have difficulty obtaining employment, experience insecure employment and have fewer career and promotional opportunities. The income gaps were significantly greater than gaps previously reported. (PsycInfo Database Record (c) 2021 APA, all rights reserved)",2020,//,"Work: Journal of Prevention, Assessment & Rehabilitation",65,3,547-561,2020-66925-008,10.3233/WOR-203109,2020-66925-008,#797,Donelly 2020,"",""
Income inequality not gender inequality positively covaries with female sexualization on social media,"Blake, Khandis R.; Bastian, Brock; Denson, Thomas F.; Grosjean, Pauline; Brooks, Robert C.","Publicly displayed, sexualized depictions of women have proliferated, enabled by new communication technologies, including the internet and mobile devices. These depictions are often claimed to be outcomes of a culture of gender inequality and female oppression, but, paradoxically, recent rises in sexualization are most notable in societies that have made strong progress toward gender parity. Few empirical tests of the relation between gender inequality and sexualization exist, and there are even fewer tests of alternative hypotheses. We examined aggregate patterns in 68,562 sexualized self-portrait photographs ('sexy selfies') shared publicly on Twitter and Instagram and their association with city-, county-, and cross-national indicators of gender inequality. We then investigated the association between sexy-selfie prevalence and income inequality, positing that sexualization—a marker of high female competition—is greater in environments in which incomes are unequal and people are preoccupied with relative social standing. Among 5,567 US cities and 1,622 US counties, areas with relatively more sexy selfies were more economically unequal but not more gender oppressive. A complementary pattern emerged cross-nationally (113 nations): Income inequality positively covaried with sexy-selfie prevalence, particularly within more developed nations. To externally validate our findings, we investigated and confirmed that economically unequal (but not gender-oppressive) areas in the United States also had greater aggregate sales in goods and services related to female physical appearance enhancement (beauty salons and women’s clothing). Here, we provide an empirical understanding of what female sexualization reflects in societies and why it proliferates. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",2018,08/28/,PNAS Proceedings of the National Academy of Sciences of the United States of America,115,35,8722-8727,2018-63286-005,10.1073/pnas.1717959115,2018-63286-005,#798,Blake 2018,"",""
"Inequality in physical activity, global trends by income inequality and gender in adults","SFM, Chastin; Van Cauwenberg, J.; Maenhout, L.; Cardon, G.; Lambert, E. V.; Van Dyck, D.","Background: Physical inactivity is a global pandemic associated with a high burden of disease and premature mortality. There is also a trend in growing economic inequalities which impacts population health. There is no global analysis of the relationship between income inequality and population levels of physical inactivity. Methods: Two thousand sixteen World Health Organisation’s country level data about compliance with the 2010 global physical activity guidelines were analysed against country level income interquantile ratio data obtained from the World Bank, OECD and World Income Inequality Database. The analysis was stratified by country income (Low, Middle and High) according to the World Bank classification and gender. Multiple regression was used to quantify the association between physical activity and income inequality. Models were adjusted for GDP and percentage of GDP spent on health care for each country and out of pocket health care spent. Results: Significantly higher levels of inactivity and a wider gap between the percentage of women and men meeting global physical activity guidelines were found in countries with higher income inequality in high and middle income countries irrespective of a country wealth and spend on health care. For example, in higher income countries, for each point increase in the interquantile ratio data, levels of inactivity in women were 3.73% (CI 0.89 6.57) higher, levels of inactivity in men were 2.04% (CI 0.08 4.15) higher and the gap in inactivity levels between women and men was 1.50% larger (CI 0.16 2.83). Similar relationships were found in middle income countries with lower effect sizes. These relationships were, however, not demonstrated in the low-income countries. Conclusions: Economic inequalities, particularly in high- and middle- income countries might contribute to physical inactivity and might be an important factor to consider and address in order to combat the global inactivity pandemic and to achieve the World Health Organisation target for inactivity reduction. (PsycInfo Database Record (c) 2021 APA, all rights reserved)",2020,11/26/,The International Journal of Behavioral Nutrition and Physical Activity,17,,,2020-90448-001,10.1186/s12966-020-01039-x,2020-90448-001,#799,SFM 2020,"",""
Information and communication technology use among low-income pregnant and postpartum women by race and ethnicity: A cross-sectional study,"Chilukuri, Nymisha; West, Meredith; Henderson, Janice Lynn; Lawson, Shari; Ehsanipoor, Robert; Costigan, Kathleen; Polk, Sarah; Bennett, Wendy","Background: Pregnancy and the postpartum period provide windows of opportunity to impact perinatal and lifelong preventive health behavior for women and their families, but these opportunities are often missed. Understanding racial/ethnic differences in information and communication technology (ICT) use could inform technology-based interventions in diverse populations. Objective: The objective of the study was to evaluate differences in the use of ICT between racial and ethnic groups as well as by English language proficiency. Methods: We conducted a cross-sectional study of 246 women who were aged 18 years or older and pregnant or within 1 year of delivery. They were recruited from 4 hospital-based outpatient clinics and completed a self-administered survey. We used multivariate regression analysis to evaluate the association between race/ethnicity and ICT (mobile phone/short message service [SMS] text message, Internet, and social network) usage by race/ethnicity and perceived English language proficiency after adjusting for age, income, marital status, and insurance status. Results: In all, 28% (69/246) of participants were Latina, 40% (98/246) were African American, 23% (56/246) were white, and 9% (23/246) from other racial/ethnic groups. Of the Latinas, 84% (58/69) reported limited English language proficiency and 59% (41/69) were uninsured. More than 90% of all participants reported mobile phone use, but more than 25% (65/246) had changed phone numbers 2 or more times in the past year. Compared to white women, African American women were less likely to SMS text message (OR 0.07, 95% CI 0.01-0.63) and Latinas were less likely to use the Internet to find others with similar concerns (OR 0.23, 95% CI 0.08-0.73). Women with limited English language proficiency were less likely to use the Internet overall (OR 0.30, 95% CI 0.09-0.99) or use email (OR 0.22, 95% CI 0.08-0.63) compared to women with adequate English language proficiency. Conclusions: Mobile phones are widely available for the delivery of health interventions to low-income, racially diverse pregnant and postpartum women, but disparities in Internet use and SMS text messaging exist. Interventions or programs requiring Web-based apps may have lower uptake unless alternatives are available, such as those adapted for limited English proficiency populations. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",2015,07//,Journal of Medical Internet Research,17,7,,2016-42462-020,10.2196/jmir.3916,2016-42462-020,#800,Chilukuri 2015,"",""
Inpatient diagnoses of idiopathic normal pressure hydrocephalus in the United States: Demographic and socioeconomic disparities,"Ghaffari-Rafi, Arash; Mehdizadeh, Rana; Ghaffari-Rafi, Shadeh; Leon-Rojas, Jose","Introduction: Epidemiology provides an avenue for identifying disease pathogenesis, hence determining national incidence, along with socioeconomic and demographic variables involved in iNPH, can provide direction in elucidating the etiology and addressing healthcare inequalities. Methods: To investigate incidence (per 100,000) of iNPH diagnoses applied to the inpatient population, with respect to sex, age, income, residence, and race/ethnicity, we queried the largest American administrative dataset (2008–2016), the National (Nationwide) Inpatient Sample (NIS), which surveys 20% of United States (US) discharges. Results: Annual national inpatient incidence (with 25th and 75th quartiles) for iNPH diagnoses was 2.86 (2.72, 2.93). Males had an inpatient incidence of 3.27 (3.11, 3.39), higher (p = 0.008) than female at 2.45 (2.41, 2.47). Amongst age groups inpatient incidence varied (p = 0.000004) and was largest amongst the 85+ group at 18.81 (16.40, 19.95). Individuals with middle/high income had an inpatient incidence of 2.96 (2.77, 3.06), higher (p = 0.008) than the 2.37 (2.24, 2.53) of low-income patients. Depending on whether patients lived in urban, suburban, or rural communities, inpatient incidence diverged (p = 0.01) as follows, respectively: 2.65; 2.66; 3.036. Amongst race/ethnicity (p = 0.000003), inpatient incidence for Whites, Blacks, Hispanics, Asian/Pacific Islanders, and Native Americans were as follows, respectively: 3.88 (3.69, 3.93), 1.065 (1.015, 1.14); 0.82 (0.76, 0.85); 0.43 (0.33, 0.52); 0.027 (0.026, 0.12). Conclusion: In the US, inpatient incidence for iNPH diagnoses exhibited disparities between socioeconomic and demographic strata, emphasizing a healthcare inequality. Disproportionately, diagnoses were applied most to patients who were White, male, 65 and older, middle/high income, and living in rural communities. (PsycInfo Database Record (c) 2021 APA, all rights reserved)",2020,11/15/,Journal of the Neurological Sciences,418,,,2020-82190-001,10.1016/j.jns.2020.117152,2020-82190-001,#801,Ghaffari-Rafi 2020,"",""
Integrating obstetrical simulation into the medical curriculum: One more gap in women’s health for low-income countries,"Kesrouani, A.; Nemr, E.; Nasr, M.; Naccache, N.; AbouJaoude, S.","Low-income countries do not have well-established simulation centers; introduction of simulation-based learning in obstetrics faces many cost-associated difficulties. Simulation-based learning yield many benefits that are reported in many studies such as improved maternal and neonatal outcomes, social stature of medical teachers, and better management of difficult situations. Though low-income countries do not have established surgical simulations, centralization, and cooperation amongst the educational institutions and local and regional hospitals for maintenance of medical educational practices and financial supplementation through both established and newly created entities will provide the potential for improved patient outcomes and maintenance of quality of education, that is, comparable to the medical education found in higher income countries. (PsycInfo Database Record (c) 2021 APA, all rights reserved)",2019,//,Health Care for Women International,40,7-9,1012-1015,2019-59115-004,10.1080/07399332.2019.1652302,2019-59115-004,#802,Kesrouani 2019,"",""
"Intelligence, family income and parental education in the Sudan","Husain, Nagat Ibrahim Abd Elmaged; Meisenberg, Gerhard; Becker, David; Bakhiet, Salaheldin Farah; Essa, Yossry Ahmed Sayed; Lynn, Richard; Al Julayghim, Faris Mohsen Humayjan","The SPM + was administered on a sample of 5189 school children from Sudan in 2016. Data about age, sex, locality, school type and stage, parental education and profession, family size and birth order were collected. Results for intelligence are congruent with the literature, giving the sample a mean IQ of ≈80 on British norms. Sex-differences are largely negligible. Differences in intelligence were found between three locations and are consistent with differences in parental education and income. Family income is a better predictor than parental education for children's intelligence. Children in private schools outperform children in public schools with mean IQs of 84–78 but path analysis points to a possible negative effect of private education. IQ-differences between age-groups and school-stages were found but no Simber-effect. The effects of selective processes along the educational pathway are shown and discussed with reference to the need for samples more representative for total populations. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",2019,,Intelligence,77,,,2019-71719-001,10.1016/j.intell.2019.101402,2019-71719-001,#803,Husain 2019,"",""
Interactive apps prevent gender discrepancies in early‐grade mathematics in a low‐income country in sub‐Sahara Africa,"Pitchford, Nicola J.; Chigeda, Antonie; Hubber, Paula J.","Globally, gender differences are reported in the early acquisition of reading and mathematics as girls tend to outperform boys in reading, whereas boys tend to outperform girls in mathematics. This can have long‐term impact resulting in an under‐representation of girls in Science, Technology, Engineering and Mathematics subjects. Recent research suggests that sociocultural factors account for differences across genders in the acquisition of these foundational skills. In this study, we investigated whether a new technology‐based intervention, that included activities accessible to both boys and girls, can reduce gender differences from emerging during the early primary school years. The novel instructional method used in this study employed apps developed by onebillion© delivered individually through touch‐screen tablets. Over a series of experiments conducted in Malawi, a low‐income country in sub‐Sahara Africa, we found that when children were exposed to standard pedagogical practice typical gender differences emerged over the first grade (Experiment 1). In contrast, boys and girls learnt equally well with the new interactive apps designed to support the learning of mathematics (Experiment 2) and reading (Experiment 3). When implemented at the start of primary education, before significant gender discrepancies become established, this novel technology‐based intervention can prevent significant gender effects for mathematics. These results demonstrate that different instructional practices influence the emergence of gender disparities in early mathematics. Digital interventions can mitigate gender differences in countries where standard pedagogical instruction typically hinders girls from acquiring early mathematical skills at the same rate as boys. A video abstract of this article can be viewed at https://www.youtube.com/watch?v=55x-6hhAY9M&feature=youtu.be (PsycInfo Database Record (c) 2022 APA, all rights reserved)",2019,09//,Developmental Science,22,5,,2019-51334-001,10.1111/desc.12864,2019-51334-001,#804,Pitchford 2019,"",""
Interoception and gender: What aspects should we pay attention to?,"Grabauskaitė, Aida; Baranauskas, Mindaugas; Griškova-Bulanova, Inga","Interoception is involved in both somatic and mental disorders with different prevalence between genders; however, gender differences are often neglected. To examine the potential gender differences in interoceptive awareness, we recruited 376 healthy subjects (51% males, aged 17–30 years), to fill in the Multidimensional Assessment of Interoceptive Awareness (MAIA). Of that sample, in a subgroup of 40 subjects (50% males), interoceptive accuracy was assessed by heartbeat counting task (HCT). The results on interroceptive awareness suggest that females tendto notice bodily sensations more often, better understand relations between bodily sensations and emotional states, worry or experience more emotional distress with sensations of pain or discomfort and see body as less safe. The results of interoceptive accuracy further suggest that females are less efficient in consciously detecting heartbeats. Therefore, gender should be considered when interoceptive evaluation is performed in disorders associated to bodily sensations and to the emotional/mood states. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",2017,02//,Consciousness and Cognition: An International Journal,48,,129-137,2017-05032-012,10.1016/j.concog.2016.11.002,2017-05032-012,#805,Grabauskaitė 2017,"",""
Intersectional invisibility experiences of low-income African-American women in healthcare encounters,"Okoro, O. N.; Hillman, L. A.; Cernasev, A.","Background: The disparities that Black/African-American women experience in health care are persistent and staggering. Findings from health outcomes research continue to demonstrate poorer outcomes for African-American women compared to women of other race/ethnicity in several conditions. These racial/ethnic and gender health disparities observed are complex, heavily nuanced and multi-factorial. To understand these, there is a need to apply an ‘intersectionality’ lens. Intersectionality refers to the experience of persons with multiple intersecting statuses. The objective of this exploratory study was to gain insight into the healthcare experiences of low-income African-American women. Methods: In-depth one-on-one interviews were conducted with 22 women and 2 focus group discussions with community leaders and advocates. Investigators conducted a thematic analysis of the transcripts. Results: The thematic analysis revealed four major themes, which tell the story of the intersectional invisibility experienced by low-income AA women in the healthcare system. These included (1) the perception of ‘not feeling heard’; (2) patient as ‘expert of her own body’; (3) disregard of patient preferences; and (4) the need for self-advocacy. Conclusions: Black/African-American women, and particularly those with socioeconomic disadvantage, experience intersectional invisibility resulting from provider implicit bias, stereotypical assumptions, and systemic structures that enable discriminatory practices in healthcare delivery. Healthcare provider education that more explicitly addresses these biases and stereotypes should be complemented with system-level interventions that aim to dismantle the structural racism inherent in healthcare policies and practices. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2022,08//,Ethnicity & Health,27,6,1290-1309,2021-29441-001,10.1080/13557858.2021.1899138,2021-29441-001,#806,Okoro 2022,"",""
