Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Enhancing Our Workforce: Recruitment and Retention in Anesthesiology.,Malinzak EB; Vail EA; Wixson M; Lee A,"Increasingly, both healthcare leaders and studies of healthcare outcomes recommend a medical workforce that is representative of the patient population as a method to reduce health disparities and medical costs. Anesthesiology remains a specialty with lower proportions of women and underrepresented in medicine (URiM) physicians as compared to the overall physician workforce, with 26.1% of anesthesiologists identifying as women and 31.3% of anesthesiologists as URiM. Two areas of focus are commonly identified when discussing inadequate representation in the workforce: recruitment into the specialty and retention in the profession. As medical educators, we provide a critical role in the recruitment and retention of women and URiM anesthesiologists, through implementation of processes, programs, and cultural change. Here, we will discuss the current problems of recruitment and retention of women and URiM anesthesiologists and suggest action plans for now and the future to enhance our specialty's diversity.",2024,Jul,Int Anesthesiol Clin,62,3,26-34,,10.1097/AIA.0000000000000442,38785107,#11,Malinzak 2024,"",""
Solidifying the minority high school student pathway: evidence from the health professions recruitment and exposure program.,Affini MI; Diaz A; Dolan DJ; Fletcher S; Hasnain I; Selkridge I; Washington S; Pratt A,"PURPOSE: The objective of this report is to provide longitudinal insights on the impact of a health professions exposure program for high school students of underrepresented backgrounds in medicine. CONTEXT: Medical students at the University of Chicago reviewed data from their chapter of the Health Profession Recruitment and Exposure Program (HPREP) from 2016-2021 to discover trends in enrollment. This data is documented in the context of the program's mission to increase awareness of health disparities, the success of prominent alumni, and recent community efforts post-COVID-19 pandemic. FINDINGS: Two hundred and ninety-nine high school students participated in the University of Chicago HPREP program between 2016 and 2021. Participants ranged in age from 12 to 18 years (mean = 16, SD = 1) and 74% (n = 222) were female students. Of 252 respondents, 58% (n = 147) identified as Black or African American, 31% (n = 77) identified as Latinx or of Hispanic origin, and 10% (n = 24) identified as another race or as bi-racial. Ten or fewer black male students participated in the program every year, including the 2020-2021 year in which 61 students participated. CONCLUSIONS: HPREP has played an important role in shaping the face of health care, especially in Chicago. The data suggests significant increases in the number of underrepresented minority women becoming physicians and serving Chicago communities in the next decade. Pathway programs for underrepresented students in medicine should be strategic in recruiting and educating future health professionals based on future workforce needs.",2024,,Front Public Health,12,,1408859,,10.3389/fpubh.2024.1408859,38903595,#12,Affini 2024,"",""
Prevention at home in older persons with (pre-)frailty: analysis of participants' recruitment and characteristics of the randomized controlled PromeTheus trial.,Fleiner T; Nerz C; Denkinger M; Bauer JM; Grüneberg C; Dams J; Schäufele M; Büchele G; Rapp K; Werner C,"BACKGROUND: The ""PromeTheus"" trial is evaluating a home-based, multifactorial, interdisciplinary prevention program for community-dwelling (pre-)frail older adults. These individuals often suffer from reduced participation, which can complicate the recruitment and enrollment in a clinical trial. AIMS: The aim of this study was to evaluate different recruitment strategies and differences in participant characteristics in relation to these strategies. METHODS: This cross-sectional study used baseline data from the randomized-controlled PromeTheus trial, in which community-dwelling (pre-)frail older persons (Clinical Frailty Scale [CFS] 4-6 pt., ≥ 70 years) were recruited via general practitioners (""GP recruitment"") or flyers, newspaper articles, and personalized letters (""direct recruitment""). Differences in the sociodemographic, clinical, physical, functional, mobility-related, psychological and social characteristics were analyzed in relation to the recruitment strategy. RESULTS: A total of 385 participants (mean age = 81.2, SD 5.9 years; women: n = 283, 73.5%) were enrolled, of which 60 (16%) were recruited by GPs and 325 (84%) through direct recruitment. Participants recruited via GPs had significantly higher subjective frailty levels (CFS), were more often physically frail (Fried Frailty Phenotype), and showed lower physical capacity (Short Physical Performance Battery), participation (disability component of the short version of the Late-Life Function and Disability Instrument), and life-space mobility (Life-Space Assessment) compared to those recruited via the direct approach (p = 0.002-0.026). Costs per randomized participant were 94€ for the GP recruitment strategy and €213 for the direct recruitment strategy. CONCLUSION: Different strategies may be required to successfully recruit (pre-)frail home-living older adults into preventive programs. Direct recruitment strategies, in which potential participants are directly informed about the prevention program, seem to be more promising than GP recruitment but may result in enrolment of persons with less functional impairment and higher recruitment costs. TRIAL REGISTRATION: German Clinical Trials Register, DRKS00024638. Registered on March 11, 2021.",2024,May,Aging Clin Exp Res,36,1,120,DRKS/DRKS00024638,10.1007/s40520-024-02775-x,38780837,#13,Fleiner 2024,"",""
"Emphasis of Diversity, Equity, and Inclusion on US Adult Infectious Disease Fellowship Program Websites in the Era of Virtual Recruitment.",Tischendorf JS; Filipiak R; Zelenski A; Osman F; Siraj D,"Women and underrepresented-in-medicine applicants value a climate for diversity when selecting graduate medical education training programs. Climate may not be accurately represented during virtual recruitment. Optimizing program websites may help overcome this barrier. We reviewed websites for adult infectious disease fellowships that participated in the 2022 National Resident Matching Program for emphasis on diversity, equity, and inclusion (DEI). Fewer than half expressed DEI language in their mission statement or had a dedicated DEI statement or webpage. Programs should consider emphasizing their commitment to DEI prominently on their websites, which may help recruit candidates from diverse backgrounds.",2024,Apr,J Infect Dis,229,4,931-935,,10.1093/infdis/jiad081,36976165,#14,Tischendorf 2024,"",""
"Recruitment, retention, and experiences of Australian male dietitians: A cross-sectional online survey.",Stefoska-Needham A; Weber CM; Beck EJ; Craddock JC; Houston LA,"AIM: Male dietitians are under-represented in the global dietetics workforce, including in Australia. This study explores Australian males' experiences as dietitians in the Australian workforce, with the aim to identify influences that initially attracted them to dietetics, as well as barriers that may affect their decision to stay in or leave the profession. METHODS: A cross-sectional, semi-quantitative web-based survey was distributed to male dietitians using purposive, snowball sampling. Closed and open-ended questions were included. Descriptive statistics were generated, and content analysis of free-text responses identified major themes. RESULTS: Seventy-one respondents opened the survey link, of which 65 respondents attempted the survey. Fifty-four (83.1%) respondents agreed that dietetics is female-dominated. An interest in food and nutrition was the most reported reason for studying dietetics (73.8%). Of the 55 respondents who were not intending to retire in the next 5 years, 15 (27.3%) stated they were somewhat or extremely likely to leave the profession of dietetics. Respondents identified issues that impacted their experiences as a male dietitian, including gender differences, a lack of male role models, barriers to career progression/employment, and perceptions of a lack of respect and impact within healthcare. CONCLUSIONS: Australian male dietitians perceive systemic, social, and personal factors that have influenced their career experiences. Greater exposure to prominent male role models may be self-perpetuating in improving male dietitian recruitment and eventually, retention. A multi-pronged approach is needed to improve the rate of recruitment of male dietitians, with a role for tertiary education providers and peak dietetics bodies.",2024,Apr,Nutr Diet,81,2,160-169,,10.1111/1747-0080.12858,38112499,#15,Stefoska-Needham 2024,"",""
Absence of chromosome axis protein recruitment prevents meiotic recombination chromosome-wide in the budding yeast Lachancea kluyveri.,Legrand S; Saifudeen A; Bordelet H; Vernerey J; Guille A; Bignaud A; Thierry A; Acquaviva L; Gaudin M; Sanchez A; Johnson D; Friedrich A; Schacherer J; Neale MJ; Borde V; Koszul R; Llorente B,"Meiotic recombination shows broad variations across species and along chromosomes and is often suppressed at and around genomic regions determining sexual compatibility such as mating type loci in fungi. Here, we show that the absence of Spo11-DSBs and meiotic recombination on Lakl0C-left, the chromosome arm containing the sex locus of the Lachancea kluyveri budding yeast, results from the absence of recruitment of the two chromosome axis proteins Red1 and Hop1, essential for proper Spo11-DSBs formation. Furthermore, cytological observation of spread pachytene meiotic chromosomes reveals that Lakl0C-left does not undergo synapsis. However, we show that the behavior of Lakl0C-left is independent of its particularly early replication timing and is not accompanied by any peculiar chromosome structure as detectable by Hi-C in this yet poorly studied yeast. Finally, we observed an accumulation of heterozygous mutations on Lakl0C-left and a sexual dimorphism of the haploid meiotic offspring, supporting a direct effect of this absence of meiotic recombination on L. kluyveri genome evolution and fitness. Because suppression of meiotic recombination on sex chromosomes is widely observed across eukaryotes, the mechanism for recombination suppression described here may apply to other species, with the potential to impact sex chromosome evolution.",2024,Mar,Proc Natl Acad Sci U S A,121,12,e2312820121,,10.1073/pnas.2312820121,38478689,#16,Legrand 2024,"",""
Reducing Sample Size While Improving Equity in Vaccine Clinical Trials: A Machine Learning-Based Recruitment Methodology with Application to Improving Trials of Hepatitis C Virus Vaccines in People Who Inject Drugs.,Chiu R; Tatara E; Mackesy-Amiti ME; Page K; Ozik J; Boodram B; Dahari H; Gutfraind A,"Despite the availability of direct-acting antivirals that cure individuals infected with the hepatitis C virus (HCV), developing a vaccine is critically needed in achieving HCV elimination. HCV vaccine trials have been performed in populations with high incidence of new HCV infection such as people who inject drugs (PWID). Developing strategies of optimal recruitment of PWID for HCV vaccine trials could reduce sample size, follow-up costs and disparities in enrollment. We investigate trial recruitment informed by machine learning and evaluate a strategy for HCV vaccine trials termed PREDICTEE-Predictive Recruitment and Enrichment method balancing Demographics and Incidence for Clinical Trial Equity and Efficiency. PREDICTEE utilizes a survival analysis model applied to trial candidates, considering their demographic and injection characteristics to predict the candidate's probability of HCV infection during the trial. The decision to recruit considers both the candidate's predicted incidence and demographic characteristics such as age, sex, and race. We evaluated PREDICTEE using in silico methods, in which we first generated a synthetic candidate pool and their respective HCV infection events using HepCEP, a validated agent-based simulation model of HCV transmission among PWID in metropolitan Chicago. We then compared PREDICTEE to conventional recruitment of high-risk PWID who share drugs or injection equipment in terms of sample size and recruitment equity, with the latter measured by participation-to-prevalence ratio (PPR) across age, sex, and race. Comparing conventional recruitment to PREDICTEE found a reduction in sample size from 802 (95%: 642-1010) to 278 (95%: 264-294) with PREDICTEE, while also reducing screening requirements by 30%. Simultaneously, PPR increased from 0.475 (95%: 0.356-0.568) to 0.754 (95%: 0.685-0.834). Even when targeting a dissimilar maximally balanced population in which achieving recruitment equity would be more difficult, PREDICTEE is able to reduce sample size from 802 (95%: 642-1010) to 304 (95%: 288-322) while improving PPR to 0.807 (95%: 0.792-0.821). PREDICTEE presents a promising strategy for HCV clinical trial recruitment, achieving sample size reduction while improving recruitment equity.",2024,Mar,Healthcare (Basel),12,6,,,10.3390/healthcare12060644,38540608,#17,Chiu 2024,"",""
"Examining Diversity Recruitment Efforts in US-Based Physical Medicine and Rehabilitation Residencies: A Survey of Program Directors on Gender, Ethnic and Racial Diversity, and Implications for Recruitment Efforts.",Barylski N; Henson P; Verduzco-Gutierrez M; Escalon MX,"As the population of the United States continues to grow and diversify, it is critical that the medical profession follows. This study aimed to evaluate aspects of the current landscape of diversity within physical medicine and rehabilitation by surveying program directors of US-based physical medicine and rehabilitation residencies. The secondary aim was to identify program characteristics that correlate with more diverse residency classes. An online, cross-sectional 17-question survey was distributed to program directors of all US-based physical medicine and rehabilitation residencies with known contact information (95/100), with a completed survey response rate of 53% (50/95). Race and ethnicity categories of the survey were based on those used by the US Census. The percentages of individuals identifying as women or those underrepresented in medicine in this survey were below those of the general US population, a trend also seen within the field of physical medicine and rehabilitation overall. Linear regression revealed no statistically significant association between the percentage of underrepresented in medicine residents and commonly used diversity recruitment initiatives. There was a significant association between the presence of a departmental role for diversity, equity and inclusion and the percentage of women residents (odds ratio, 1.13; P = 0.017). Continued research is required to identify additional strategies with demonstrated efficacy in recruiting diverse residency applicants.",2024,Feb,Am J Phys Med Rehabil,103,2,166-171,,10.1097/PHM.0000000000002342,37752670,#18,Barylski 2024,"",""
Toward a new conceptual framework: Employing a Black feminist approach to the recruitment and retention of Black women faculty in health and medical degree programs.,Wade JM,"The sociodemographic makeup of the professoriate in health and healthcare has been shown to have direct implications for graduation rates among minoritized populations, diversity in healthcare, the prevalence of health equity scholarship, and population health broadly. Black women academics, who navigate higher education as members of two minoritized groups, need to be intentionally recruited and retained using tailored approaches. Given the historical and ongoing dearth of Black women faculty in health and healthcare, and the mounting literature on health equity highlighting the benefits of Black women representation in healthcare, I propose an approach to the recruitment and retention of Black women using a Black feminist theory. This conceptual framework outlines barriers to recruiting and retaining Black women faculty, as well as culturally tailored and gender-specific means to mitigate them, to create a safe space for Black women scholars to seek employment and thrive once they are there.",2024,Jan-Dec,Womens Health (Lond),20,,17455057241307091,,10.1177/17455057241307091,39698941,#19,Wade 2024,"",""
Muscle Recruitment Strategies in a Redundant Task: Age Differences Through Network Analyses.,Villalba MM; Silva NRS; Fujita RA; Fogagnolo C; Gomes MM; Pacheco MM,"There are numerous studies comparing young and old adults in terms of muscle coordination in standard tasks (e.g., walking, reaching) and small variations of them. These tasks might hide differences: individuals would converge to similar behavior as they practice these throughout life. Also, we are unaware of studies that considered the muscle recruitment nested dynamics. For this reason, our study evaluated how young and old women coordinate and control the movement system while performing an unusual redundant motor control task through the network physiology approach. We acquired electromyographic signals from nine leg muscles of the dominant and non-dominant limbs during maximum voluntary isometric contractions (knee extension and flexion) and co-contraction bouts. Our results showed that young participants presented higher peak torque output, with similar EMG variability, compared to older participants. Considering firing rate frequencies, old and young women demonstrated different traits for network clustering and efficiency for the task. Age seems to affect muscle coordination at higher frequencies, even with a similar number of muscle synergies, indicating that younger women might have more integrated synergies than older women. The findings also point to differential muscle coordination adaptability.",2024,,J Mot Behav,56,4,496-510,,10.1080/00222895.2024.2332767,38565202,#20,Villalba 2024,"",""
Differential attainment in public health specialty training recruitment in the United Kingdom: an observational analysis of applicants from 2018 to 2020.,Bury F; Rao M; Pinder R,"BACKGROUND: Differential attainment has been widely observed in United Kingdom (UK) medical training, with minority ethnicity being associated with reduced success in recruitment and progression through training. Specialty training in Public Health in the UK recruits candidates with medical as well as non-medical backgrounds. At the request of the UK Faculty of Public Health and Health Education England, we sought to examine whether differential attainment may or may not be occurring in the multi-stage recruitment process. METHODS: We analysed 3 years of national recruitment data into Public Health specialty training to identify whether demographic characteristics including age, sex, ethnicity and professional background were associated with successful recruitment. RESULTS: In total 2252 applications between 2018 and 2020 were analysed. Candidates who were older, Asian, black or from backgrounds other than medicine were significantly less likely to progress from the psychometric testing stage than the white British group. Fewer statistically significant differences were observed at the final stage of recruitment involving interviews, group work and a written task. CONCLUSIONS: The findings suggest that older candidates those from some ethnic minority backgrounds and those from backgrounds other than medicine are disadvantaged by the current recruitment process, with differential attainment associated with the psychometric testing stage.",2023,Jun,J Public Health (Oxf),45,2,330-337,,10.1093/pubmed/fdac122,36335426,#21,Bury 2023,"",""
Challenges and strategies for recruitment of minorities to clinical research and trials.,Fisher-Hoch SP; Below JE; North KE; McCormick JB,"Minority populations are largely absent from clinical research trials. The neglect of these populations has become increasingly apparent, with escalating cancer burdens and chronic disease. The challenges to recruitment of minorities in the United States are multiple including trust or lack thereof. Keys to successful recruitment are responding to community issues, its history, beliefs, and its social and economic pressures. The strategy we have used in many low-income, sometimes remote, communities is to recruit staff from the same community and train them in the required basic research methods. They are the first line of communication. After our arrival in the Texas Rio Grande Valley in 2001, we applied these principles learned over years of global research, to studies of chronic diseases. Beginning in 2004, we recruited and trained a team of local women who enrolled in a cohort of over five thousand Mexican Americans from randomly selected households. This cohort is being followed, and the team has remained, acquiring not only advanced skills (ultrasound, FibroScan, retinal photos, measures of cognition, etc.) but capacity to derive key health information. Currently, we are participating in multiple funded studies, including an NIH clinical trial, liver disease, obesity, and diabetes using multiomics aimed at developing precision medicine approaches to chronic disease prevention and treatment.",2023,,J Clin Transl Sci,7,1,e154,,10.1017/cts.2023.559,37528943,#22,Fisher-Hoch 2023,"",""
The Effect of Genetic Predisposition to Alzheimer's Disease and Related Traits on Recruitment Bias in a Study of Cognitive Aging.,Gomez LM; Mitchell BL; McAloney K; Adsett J; Garden N; Wood M; Diaz-Torres S; Garcia-Marin LM; Breakspear M; Martin NG; Lupton MK,"The recruitment of participants for research studies may be subject to bias. The Prospective Imaging Study of Ageing (PISA) aims to characterize the phenotype and natural history of healthy adult Australians at high future risk of Alzheimer's disease (AD). Participants approached to take part in PISA were selected from existing cohort studies with available genomewide genetic data for both successfully and unsuccessfully recruited participants, allowing us to investigate the genetic contribution to voluntary recruitment, including the genetic predisposition to AD. We use a polygenic risk score (PRS) approach to test to what extent the genetic risk for AD, and related risk factors predict participation in PISA. We did not identify a significant association of genetic risk for AD with study participation, but we did identify significant associations with PRS for key causal risk factors for AD, IQ, household income and years of education. We also found that older and female participants were more likely to take part in the study. Our findings highlight the importance of considering bias in key risk factors for AD in the recruitment of individuals for cohort studies.",2023,Jun,Twin Res Hum Genet,26,3,209-214,,10.1017/thg.2023.26,37476981,#23,Gomez 2023,"",""
