Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
"Workplace resources, mentorship, and burnout in early career physician-scientists: a cross sectional study in Japan","Perumalswami, CR; Takenoshita, S; Tanabe, A; Kanda, R; Hiraike, H; Okinaga, H; Jagsi, R; Nomura, K","BackgroundPhysician-scientists are a vital segment of the healthcare workforce, but they may face significant challenges balancing and integrating clinical responsibilities, scientific research, and domestic responsibilities. This study investigates factors associated with burnout among highly successful early career physician-researchers in Japan.MethodAmong 1790 physician awardees of Grant-in-Aid for Young Scientists by the Japanese Ministry in 2014-2015, 490 participated in this cross-sectional survey in 2016 (usable response rate 23.8%). The primary outcome was psychological burnout, measured by the Copenhagen Burnout Inventory (i.e., personal burnout, work-related burnout, and patient-related burnout). ""Workplace resources"" in our study refers to the presence of career education in the workplace, promotion of gender equity, well-being consultation services on ""career and work,"" ""research,"" ""harassment,"" and/or ""mental health,"" as well as the presence of a role model in the workplace who has perceived good work-life balance.ResultsAmong 408 physician-researchers (75% male, mean age 37yrs), personal burnout scores were slightly higher in women than in men (mean score, 41.9 points vs. 36.7 points, difference, 5.2, 95% confidence interval, 0.5-9.9, p=0.029), but work-related and patient-related burnout scores did not differ significantly between genders. Over half of women (64%) and men (58%) had a mentor (p=0.374). In multivariable general linear regression models, personal burnout scores were higher for women (beta =4.98, p=0.045), and lower among those who had a mentor (beta=-5.82, p=0.010) and whose workplaces had well-being consultation services (beta=-0.79, p=0.022). Work-related burnout scores were lower among those with larger amounts of grant funding (beta=-4.70, p=0.013), a mentor (beta=-6.12, p=0.002), well-being consultation services (beta=-0.78, p=0.008) and a role model with a perceived good work-life balance (beta=-4.00, p=0.038). Patient-related burnout scores were higher among physician-scientists aged older than 37years (beta =6.25, p=0.002) and those who had board certification (beta =9.01, p=0.017), while these scores were lower among those had larger amounts of funding (beta=-5.01, p=0.006) or a mentor (beta=-5.35, p=0.006).ConclusionsWorkplace resources and mentorship appear to be associated with lower levels of psychological burnout for both men and women early career physician-scientists.",2020,,BMC MEDICAL EDUCATION,20,1,,WOS:000540032200001,10.1186/s12909-020-02072-x,,#322,Perumalswami 2020,"",""
Institutionalised patriarchy and work-life balance (WLB) challenges for female medical doctors: the case of Nigeria,"Nwagbara, U","Purpose The purpose of this study is to examine how institutionalised patriarchy triggers work-life-balance (WLB) challenges for Nigerian female medical doctors. It is focused on Nigeria to understand how its unique institutional context poses WLB challenges. Design/methodology/approach Relying on exploratory qualitative approach based on 41 semi-structured interviews with female medical doctors in Nigeria and informed by institutional theory (IT), this study explores how patriarchal institutions create, maintain and transmit male dominance, exploitation and inequality in the family, workplace and larger society. Findings The findings of this study show that patriarchy exists not only in family but also in all structures and institutions that allow for control of women by men and further inequality and exploitation of women. It was also found that in contrast to research in the west, WLB challenges stemming from Nigeria's patriarchal institutions are significantly different because of the peculiar institutional frameworks framing them. Also, WLB challenges for female physicians while common to female doctors in western countries are more intense in developing countries, given their unique sociocultural and institutional realities. Research limitations/implications The implications of this study are that WLB challenges of female doctors are not fundamentally driven by individual choices but by broader contextual issues, which create and sustain such challenges. Further studies can be undertaken in private hospitals including quantitative approaches. Originality/value This research thus contributes to both institutional theory and WLB discourse from the perspective of developing countries.",2021,,EQUALITY DIVERSITY AND INCLUSION,40,3,355-369,WOS:000592509800001,10.1108/EDI-11-2019-0273,,#323,Nwagbara 2021,"",""
Turnover Intentions in the STEM Fields: The Role of Departmental Factors,"Minnotte, KL; Pedersen, DE","The underrepresentation of women faculty in the STEM fields (Science, Technology, Engineering, and Mathematics) remains a persistent feature of academia, with turnover being a contributing factor. The departmental context is likely implicated in the decision to stay or leave, as it is one of the key defining features of faculty members' work experiences. Using the job-demands resources theoretical approach, this study examines how four facets of university departments - department climate, department chair support, perceived injustice, and scholarly isolation - are related to turnover intentions among STEM tenure-system faculty, along with whether these relationships differ by gender. Data are from STEM tenure-system faculty at a mid-sized university located in the upper Midwest (N = 117 faculty members). The findings indicate each facet of the department is related to STEM faculty members' turnover intentions, regardless of gender. Taken together, these findings suggest that improving the department atmosphere may enhance retention of men and women STEM faculty members alike.",2021,,INNOVATIVE HIGHER EDUCATION,46,1,77-93,WOS:000571676900001,10.1007/s10755-020-09524-8,,#324,Minnotte 2021,"",""
Women in science: The persistence of traditional gender roles. A case study on work-life interface,"Cervia, S; Biancheri, R","The underrepresentation of women in academe has been the focus of both academic literature and European policy-makers. However, albeit the number of female scientists has increased, true gender equality has yet to be achieved. When examining the reasons for this, we have to consider the interconnection between the expectations surrounding gender and what it means to work in the scientific profession, operating at individual, interactional, and institutional levels. This paper presents the results (and methods) of a survey exploring work-life interfaces from a gender-sensitive perspective.Our survey focused on the researchers and professors working in the medicine and engineering departments of the University of Pisa, where the gradient of female exclusion is most pronounced. The results allow for an interpretation of the leaky pipeline' (macro level), through a gender-sensitive analysis of gender-based social obligations and those associated with the scientific profession (micro perspective), by integrating said reading through a description of the dynamics of continuous negotiation in private and public life (university) (meso level). Essentially, science is a greedy institution, as is family life, which is a problem for a woman's career, unless she is willing to make considerable concessions at home.",2017,,EUROPEAN EDUCATIONAL RESEARCH JOURNAL,16,2-3,215-229,WOS:000401913300008,10.1177/1474904116654701,,#325,Cervia 2017,"",""
"""Squeezing the Life Out of Each Day"": Emerging Adult Women's Work-Family Expectations in STEM","Thoman, SE; Stephens, AK; Robnett, RD","Work-family conflict can create challenges for women in science, technology, engineering, and math (STEM) careers. Little is known, however, about how young women in STEM reason about future work-family conflict. The current study examines work-family conflict expectations among undergraduate and graduate women in STEM. Participants (N = 156) responded to open- and closed-ended survey questions about work-family conflict and academic attitudes. Qualitative analyses revealed two orientations relative to work-family conflict. Women with a challenge orientation anticipated work and family strain, whereas women with an opportunity orientation anticipated that balancing work and family would enhance their lives. Women differed in the strategies they planned to employ to resolve future work-family conflict and in their levels of quantitative constructs such as STEM identity. Findings suggest avenues for improving STEM retention such as mentoring interventions with exposure to role models who are balancing work and family.",2022,,EMERGING ADULTHOOD,10,1,76-89,WOS:000618455200001,10.1177/2167696821990910,,#326,Thoman 2022,"",""
The precarious life of Early Career Geoscientists: data and perspectives from the Italian Academia,"Bazzicalupo, P; Bosio, G; Meroni, AN; Piazza, G; Varzi, AG; Fallati, L; Coletti, G; Mariani, L; Borgnino, M; Desbiolles, F; Borromeo, L","We present this paper as a broad group of Early Career Researchers (ECRs) active in various disciplines of the Geosciences in the Italian Academia (from palaeontology to underwater geomorphology and climate sciences). We offer some shared points of view on the Italian Academia and specifically on the Geosciences. We highlight the current precarious conditions of non-permanent workers within the Italian Academic system, so as to highlight the situation of Early Career Researchers (ECRs) in the Geosciences, and their general lack of perspective towards a permanent form of employment. Ultimately, this precariousness is one of the main obstacles impacting upon the quality of research. We tackle this aspect by analysing both the persisting gender gap and some perspectives on the future of the precarious figures currently working inside the Italian Academic system. We believe that the modern academic structure is generally unwelcoming to ECRs, to the detriment of high-quality research. Possible solutions, such as changing the current recruitment system, should include a better stabilisation mechanism for ECRs, which would also be essential to gaining a safe work-life balance.",2023,,ITALIAN JOURNAL OF GEOSCIENCES,142,3,443-448,WOS:001080310300001,10.3301/IJG.2023.23,,#327,Bazzicalupo 2023,"",""
"""Not all care is love"": The impact of love labour and care on the career trajectories of doctorate holders","Hjálmsdóttir, A; Rafnsdóttir, GL","Feminist scholars have argued that care and, by extension, care work, is the foundation of every society, as most social practices and economies rely on it. However, despite the importance of loving and caring, these activities often go unnoticed. This article studies the impact of having to provide care and love on the career trajectories of men and women doctorate holders working within and outside academia in Iceland, a country that has consistently topped the Gender Gap Index since 2009. The findings are based on interviews with 32 doctorate holders. By treating love labour and care as theoretical tools, the analysis revealed that the women interviewees perceived themselves to be responsible for most of their intimate love relationships and nurturing in their families. This is problematic, as love labour is not as easily outsourced as care work. Furthermore, the results showed that men were more likely to occupy certain care roles than to provide love labour. This affords them more time and mental space than is the case for women to establish their careers. While the men viewed this gendered division of labour as a matter of personal choice, the women felt that their options were limited, and experienced feelings of guilt.",2025,,FEMINISM & PSYCHOLOGY,,,,WOS:001393705700001,10.1177/09593535241307443,,#329,Hjálmsdóttir 2025,"",""
Part-Time Pediatric Radiology: The Realities and Perceptions of Part-Time Employment in the Academic Setting,"Menashe, SJ; Parisi, MT; Chapman, T; Stanescu, AL; Wright, JN; Otto, RK; Iyer, RS","OBJECTIVE. The goal of this study is to evaluate the perceptions held by full- and part-time academic pediatric radiologists with regard to the value of part-time radiologists, as well as the value placed on the work of part-time colleagues by their departments and institutions.MATERIALS AND METHODS. Two online surveys were distributed to full-and part-time pediatric radiologists via the Society for Pediatric Radiology e-mail list serve. Survey questions evaluated demographic data of both full-and part-time radiologists, as well as the perceptions each group has of part-time employment.RESULTS. Part-time radiologists reported significantly greater work-life balance than did their full-time counterparts and were less likely to report job dissatisfaction. Full-and part-time faculty have comparable levels of perceived departmental contributions. Part-time faculty were more likely to be younger women, early in their careers, and older men nearing retirement.CONCLUSION. Part-time employment provides perceived benefits of increased work-life balance and job satisfaction and is viewed favorably by both full-and part-time radiologists in academic settings.",2018,,AMERICAN JOURNAL OF ROENTGENOLOGY,211,5,971-977,WOS:000450915200015,10.2214/AJR.18.19922,,#330,Menashe 2018,"",""
Digitalisation as a Prospect for Work-Life Balance and Inclusion: A Natural Experiment in German Hospitals,"Schongen, S","Digitalisation has a wide range of impacts on the workplace, such as enabling new work models with flexible work sched-ules, changing work content, or increasing workplace control. These changes directly affect not only individuals' work but also their private lives. Scholars theorise that digitalisation either enables or impedes workers' ability to maximise their work-life balance, which in turn fosters or inhibits the social inclusion of some societal groups and reduces or reproduces social inequalities. Focusing on the German healthcare sector, I explore the impact of using networked digital technologies on work-life balance, and whether it influences gender and educational inequalities. Pressured by government, economic concerns, and medical innovation, this sector is undergoing a transformation process that is expediting the introduction of new networked digital technologies. Thus, it provides an ideal setting for empirical investigation, as one core assumption about digitalisation is that technological innovation at work has societal consequences that must be individually mastered. To assess the relationship between digitalisation and work-life balance, I use survey data from hospital employees on the use of networked digital technologies and individual outcomes. The research is designed as a natural experiment. The treatment group comprises employees at a university hospital equipped with cutting-edge networked digital tech-nologies (N = 1,117); the control group comprises employees at several church-owned hospitals (N = 415) with a level of digitalisation corresponding to the average for the sector. I first discuss confounders and then employ quantitative methods to establish a link between digitalisation and work-life balance, assess its direction, and address gender and edu-cational inequalities.",2023,,SOCIAL INCLUSION,11,4,225-238,WOS:001106615900006,10.17645/si.v11i4.7117,,#331,Schongen 2023,"",""
Work-Life Integration of Female Urologists,"Thomas, K; Saltzman, A; Hebert, K; Montgomery, M","Introduction: Women make up less than 8% of practicing urologists, which is the lowest percentage in any specialty of medicine. In this study we characterize the work-life integration of the American female urologist.Methods: All members of the Society of Women in Urology (SWIU) and female members of the American Urological Association were emailed an electronic survey in January 2015. This study evaluates demographic, clinical and personal information.Results: Of respondents in practice almost 70% work more than 50 hours per week. There was no association between age and part-time or full-time work (p = 0.8175). The most common factors determining where practicing female urologists reside include job opportunities (33%), geographic location (26%), proximity to family (23%) and significant other's job opportunities (17%). Half of female urologists live more than 100 miles away from their nearest family member. The majority of respondents indicated that they are currently married, with marriage occurring before training for 35%, during training for 45% and after training for 20%. The majority of significant others (78%) work full-time. Just over half (51%) of female urologists have children, with more than half (51%) of these women delaying childbearing until after training. Virtually all female urologists (95%) rely on others for daytime childcare.Conclusions: The majority of female urologists are married, in their first marriage, to a spouse who also works full-time, while practicing more than 60 hours per week. Female urologists are responsible for daily parental duties without family in close proximity for assistance.",2018,,UROLOGY PRACTICE,5,2,143-148,WOS:000437132300020,10.1016/j.urpr.2017.02.011,,#333,Thomas 2018,"",""
Experiences With Workplace Bullying Among Athletic Trainers in the Collegiate Setting,"Weuve, C; Pitney, WA; Martin, M; Mazerolle, SM","Context: Workplace bullying (WPB) is a series of persistent negative interactions that affect a clinician's ability to perform his or her role. Although WPB has been studied in other health professions, to date, no information exists pertaining to WPB in athletic training.Objective: To determine the prevalence of WPB in the collegiate setting and examine factors that influence its occurrence.Design: Cross-sectional study.Setting: Collegiate setting.Patients or Other Participants: There were 723 (329 female, 394 male) athletic trainers (ATs) aged 37.5 +/- 10.4 years.Main Outcome Measure(s): We collected data via the validated and reliable online Athletic Training Environment Survey. Descriptive statistics were obtained to determine a bullying score for each AT and examine the prevalence of WPB. Chi-square analyses were performed to examine the differences between (1) sex, (2) academic degree level, (3) employment title, and (4) National Athletic Trainers' Association district.Results: A total of 106 participants (14.7%) had a score of 2 or higher, indicating they were bullied in the athletic training setting. Of those bullied, 47 (44.3%) were women and 59 (55.7%) were men. There was no difference between women and men with respect to having experienced bullying (chi(2)(1) = 0.068, P = .794). Moreover, no difference existed in the prevalence of bullying among ATs holding various degrees (chi(2)(3) = 6.73, P = .081) or among ATs holding various titles within an organization (chi(2)(5) = 3.55, P = .616). More (chi(2)(1) = 23.77, P = < .001) perpetrators were male (74.2%, n = 75) than female (25.8%, n = 26); of these, 38.2% (n = 39) were coaches, 17.6% (n = 18) were supervisory ATs, and 8.8% (n = 9) were coworker ATs.Conclusions: Bullying was experienced by both male and female ATs in the collegiate setting, and a higher number of bullies were male. More research is necessary to explore WPB in other work settings.",2014,,JOURNAL OF ATHLETIC TRAINING,49,5,696-705,WOS:000347555600017,10.4085/1062-6050-49.3.16,,#334,Weuve 2014,"",""
The Impact of COVID-19 on US Computer Science Faculty's Turnover Intentions: The Role of Gender,"Lawson, KM; Barrineau, M; Woodling, CM; Ruggles, S; Largent, DL","The COVID-19 pandemic has been challenging for college faculty, with evidence that it has the potential to exacerbate pre-pandemic gender inequities in work demands (Tugend, 2020). The impact of the pandemic may be particularly difficult for women in male-dominated STEM fields such as computer science that pose additional challenges and had high attrition rates among women faculty pre-pandemic (NSF, 2019; Weisgram & Diekman, 2017). The present study examined the mechanisms through which gender may have implications for changes in turnover intentions due to the pandemic among computer science faculty, with a focus on changes in work-family conflict and workplace attitudes. A total of 317 tenure-line and non-tenure line computer science faculty across the U.S. (54.26% women, 49.84% tenured) completed a survey that included items examining whether the pandemic changed work-family conflict, work-related attitudes (job satisfaction, sense of belonging, burnout), and turnover intentions. Results of analyses indicated that identifying as a woman indirectly predicted larger increases in turnover intentions due to the pandemic, through increased work-family conflict, burnout at work, and decreased feelings of job satisfaction. The results suggest that the pandemic has the potential to increase women's attrition from computer science faculty positions, further exacerbating their underrepresentation.",2023,,SEX ROLES,88,7-8,383-396,WOS:000965151800001,10.1007/s11199-023-01361-1,,#335,Lawson 2023,"",""
<i>Tick-tock</i> sounds different for women working in IT areas,"Lamolla, L; Ramos, AMG","Women represent over the half of university graduates in Spain. However, the percentage of women graduating with degrees in Computing and Engineering drops to 23% (European Commission. [2016. She figures. Brussels: Directorate-General for Research and Innovation]). Women are a minority in the workplace in the IT sector, despite it being one of the most dynamic industries with a positive future outlook. Existent literature highlights that women face a variety of barriers that can impede their progress in the workplace, mainly related to work-life conflicts. However, the attempts carried out thus far to improve women's work-life balance have had little effect in this sector, where the numbers lag behind those of other sectors. The reasons behind those numbers must be understood. In this sense, this study aims to gain a deeper understanding of work/personal lives of women in IT sectors throughout the course of their lives. The results obtained from a tailor-made survey in Spain show that women working in IT are very work-oriented and committed to their careers and have fewer conflicts regarding work-life balance than was expected. It was in fact age, income and perception of gender discrimination that stood out as significant variables that may explain the difficulties encountered. In light of this, flexible work policies are not enough to increase the number of women in IT, and we suggest actions that could serve to fight stereotypes regarding gender and age in the workplace.",2020,,COMMUNITY WORK & FAMILY,23,2,125-140,WOS:000514932400002,10.1080/13668803.2018.1483321,,#336,Lamolla 2020,"",""
Insights from an Intervention to Support Early Career Faculty with Extraprofessional Caregiving Responsibilities,"Szczygiel, LA; Jones, RD; Drake, AF; Drake, WP; Ford, DE; Hartmann, KE; Libby, AM; Marshall, BA; Regensteiner, JG; Yaffe, K; Jagsi, R","Background: Insufficient support for balancing career and family responsibilities hinders retention of physician-scientists. Programs to improve retention of this important group of faculty are crucial. Understanding the experiences of program implementers is key to refining and improving program offerings. Methods: We conducted an interpretive, descriptive, and qualitative study as part of an ongoing evaluation of the Doris Duke Charitable Foundation's Fund to Retain Clinical Scientists (FRCS) awards. We conducted telephone interviews with 12 program directors representing all 10 US medical schools who received the Doris Duke funding in 2016. Results: Of the 12 participants, 10 were women (83.3%). Participating program directors perceived the FRCS award as capable of producing paradigmatic changes regarding how responsibilities at home and work in academic medicine are viewed and integrated by early-career faculty members. The main qualitative themes that captured directors' experiences implementing the program were as follows: (1) championing a new paradigm of support, (2) lessons learned while implementing the new paradigm, (3) results of the new paradigm, and (4) sustaining the paradigm. Conclusions: These findings may help to inform development of similar programs to retain and support the career progress of physician-scientists with extraprofessional caregiving responsibilities. The interviews illuminate ways in which the Doris Duke FRCS award has driven institutional culture change by normalizing discussion and prompted reassessment of extraprofessional challenges and how best to aid early-career faculty members in overcoming these challenges.",2021,,WOMENS HEALTH REPORTS,2,1,355-368,WOS:000904639800043,10.1089/whr.2021.0018,,#337,Szczygiel 2021,"",""
Characteristics and predictors of burnout among healthcare professionals: a cross-sectional study in two tertiary hospitals,"El-Menyar, A; Ibrahim, WH; El Ansari, W; Gomaa, M; Sathian, B; Hssain, AA; Wahlen, B; Nabir, S; Al-Thani, H","Background The pattern and impact of burnout among the medical staff are not yet well defined. However, the consequences of burnout are not limited to the healthcare providers but also may affect their family, colleagues and patients in a negative manner. We aimed to assess the characteristics and predictors of burnout among health professionals at two large tertiary hospitals. Methods We conducted a cross-sectional study during the period from July 2018 to 31 December 2018. Data, via Maslach Burnout Inventory survey, were collected from physicians and other healthcare workers in two hospitals. Results A total of 624 responses to questionnaires were analysed. Half of the respondents were physicians, and men constituted the majority. About 10% (95% CI, 7.8 to 12.5) of the respondents satisfied the criteria of burnout. Emotional exhaustion (EE) was observed in 45.7%, depersonalisation (DP) in 26.9% and personal accomplishment (PA) in 41.2% of the respondents. There was a positive correlation between EE and DP (r=0.627, p=0.001), and a weak negative correlation between DP and PA (r=-0.195, p=0.001). Young age, less experience, trauma surgery, lack of habits and getting depressed >= 1 time/week were predictors of burnout. Conclusions Burnout affects one-tenth of the health professionals in the tertiary hospitals in Qatar. Physicians are more likely to have higher DP and lower PA, whereas nurses prone to have higher EE. In this study, no gender discrepancy is appreciated and the junior medical staff is at a higher risk of burnout.",2021,,POSTGRADUATE MEDICAL JOURNAL,97,1151,583-589,WOS:000697846800008,10.1136/postgradmedj-2020-137547,,#339,El-Menyar 2021,"",""
Gender and work-life balance: Results of a national survey of pediatric hospitalists,"Kim, JL; Forster, CS; Allan, JM; Schondelmeyer, A; Ruch-Ross, H; Barone, L; Fromme, HB","In medicine, difficulty integrating work and home can lead to decreased job satisfaction, diminished well-being, and increased turnover. Understanding the experience of pediatric hospitalists can provide insights into building a stable, long-term workforce. We aim to examine gender differences in work-life balance and parental leave for physicians practicing Pediatric Hospital Medicine. Methods: This was a cross-sectional survey study of 1096 pediatric hospitalists. Responses were collected via an online survey platform and summarized using descriptive statistics, including frequency distributions and measures of central tendency. A multivariable logistic regression was used to examine associated variables and work-life balance satisfaction. We analyzed free responses on parental leave to provide nuance to quantitative survey data. Results: Five hundred and sixty-five respondents (52% response rate) completed the survey with 71% women. 343 (62%) prioritize work-life balance in career decision-making. Women report taking on more household responsibilities than their partners (41.4% vs. 8.4%; p < .001) including a larger percentage of caregiving and domestic tasks. Female gender and performing <50% caregiving were associated with decreased work-life balance satisfaction; performing <50% domestic tasks increased satisfaction. Median parental leaves were 4 weeks, with men taking significantly shorter leaves (3.5 vs. 6 weeks; p < .001) and more ""paid back"" time off. Conclusion: Work-life balance is an important factor in career decisions for men and women. Women perceive carrying a larger load at home. Qualitative results suggest that parental leave may be inadequate in length and salary support for men and women. This study adds insights into work-life integration in PHM.",2024,,JOURNAL OF HOSPITAL MEDICINE,19,10,894-904,WOS:001231155700001,10.1002/jhm.13413,,#340,Kim 2024,"",""
The Most Valuable Resource Is Time: Insights From a Novel National Program to Improve Retention of Physician-Scientists With Caregiving Responsibilities,"Jones, RD; Miller, J; Vitous, CA; Krenz, C; Brady, KT; Brown, AJ; Daumit, GL; Drake, AF; Fraser, VJ; Hartmann, KE; Hochman, JS; Girdler, S; Libby, AM; Mangurian, C; Regensteiner, JG; Yonkers, K; Jagsi, R","Purpose To enhance understanding of challenges related to work-life integration in academic medicine and to inform the ongoing implementation of an existing program and the development of other interventions to promote success of physician-scientists. Method This study is part of a prospective analysis of the effects of the Fund to Retain Clinical Scientists (FRCS), a national program launched by the Doris Duke Charitable Foundation at 10 U.S. institutions, which provides financial support to physician-scientists facing caregiving challenges. In early 2018, 28 of 33 program awardees participated in semistructured interviews. Questions were about challenges faced by physician-scientists as caregivers and their early perceptions of the FRCS. Multiple analysts reviewed deidentified transcripts, iteratively revised the coding scheme, and interpreted the data using qualitative thematic analysis. Results Participants' rich descriptions illuminated 5 interconnected themes: (1) Time is a critical and limited resource, (2) timing is key, (3) limited time resources and timing conflicts may have a particularly adverse effect on women's careers, (4) flexible funds enable reclamation and repurposing of time resources, and (5) FRCS leaders should be cognizant of time and timing conflicts when developing program-related offerings. Conclusions Programs such as the FRCS are instrumental in supporting individuals to delegate time-consuming tasks and to control how they spend their valuable time. Qualitative analysis suggests that access to and command of valuable time resources are crucial to career advancement, research productivity, and work-life flexibility, especially during critical time points along the physician-scientist trajectory.",2019,,ACADEMIC MEDICINE,94,11,1746-1756,WOS:000494272900027,10.1097/ACM.0000000000002903,,#342,Jones 2019,"",""
Physician Health and Wellness,"Sect Integrative Med; McClafferty, HH; Hubbard, DK; Foradori, D; Brown, ML; Profit, J; Tawfik, DS","Physician health and wellness is a complex topic relevant to all pediatricians. Survey studies have established that pediatricians experience burnout at comparable rates to colleagues across medical specialties. Prevalence of burnout increased for all pediatric disciplines from 2011 to 2014. During that time, general pediatricians experienced a more than 10% increase in burnout, from 35.3% to 46.3%. Pediatric medical subspecialists and pediatric surgical specialists experienced slightly higher baseline rates of burnout in 2011 and similarly increased to just under 50%. Women currently constitute a majority of pediatricians, and surveys report a 20% to 60% higher prevalence of burnout in women physicians compared with their male counterparts. The purpose of this report is to update the reader and explore approaches to pediatrician well-being and reduction of occupational burnout risk throughout the stages of training and practice. Topics covered include burnout prevalence and diagnosis; overview of national progress in physician wellness; update on physician wellness initiatives at the American Academy of Pediatrics; an update on pediatric-specific burnout and well-being; recognized drivers of burnout (organizational and individual); a review of the intersection of race, ethnicity, gender, and burnout; protective factors; and components of wellness (organizational and individual). The development of this clinical report has inevitably been shaped by the social, cultural, public health, and economic factors currently affecting our communities. The coronavirus disease 2019 (COVID-19) pandemic has layered new and significant stressors onto medical practice with physical, mental, and logistical challenges and effects that cannot be ignored.",2022,,PEDIATRICS,150,5,,WOS:000918423400044,10.1542/peds.2022-059665,,#343,SectIntegrativeMed 2022,"",""
Speciality preferences in Dutch medical students influenced by their anticipation on family responsibilities,"Alers, M; Pepping, T; Bor, H; Verdonk, P; Hamberg, K; Lagro-Janssen, A","Physician gender is associated with differences in the male-to-female ratio between specialities and with preferred working hours. We explored how graduating students' sex or full-time or part-time preference influences their speciality choice, taking work-life issues into account. Graduating medical students at Radboud University Medical Centre, the Netherlands participated in a survey (2008-2012) on career considerations. Logistic regression tested the influence of sex or working hour preference on speciality choice and whether work-life issues mediate. Of the responding students (N = 1,050, response rate 83, 73.3 % women), men preferred full-time work, whereas women equally opted for part time. More men chose surgery, more women family medicine. A full-time preference was associated with a preference for surgery, internal medicine and neurology, a part-time preference with psychiatry and family medicine. Both male and female students anticipated that foremost the career of women will be negatively influenced by family life. A full-time preference was associated with an expectation of equality in career opportunities or with a less ambitious partner whose career would affect family life. This increased the likelihood of a choice for surgery and reduced the preference for family medicine among female students. Gender specifically plays an important role in female graduates' speciality choice making, through considerations on career prospects and family responsibilities.",2014,,PERSPECTIVES ON MEDICAL EDUCATION,3,6,443-454,WOS:000443138900005,10.1007/s40037-014-0149-5,,#344,Alers 2014,"",""
The changing career trajectories of new parents in STEM,"Cech, EA; Blair-Loy, M","The gender imbalance in science, technology, engineering, and math (STEM) fields has remained constant for decades and increases the farther up the STEM career pipeline one looks. Why does the underrepresentation of women endure? This study investigated the role of parenthood as a mechanism of gender-differentiated attrition from STEM employment. Using a nationally representative 8-year longitudinal sample of US STEM professionals, we examined the career trajectories of new parents after the birth or adoption of their first child. We found substantial attrition of new mothers: 43% of women leave full-time STEM employment after their first child. New mothers are more likely than new fathers to leave STEM, to switch to part-time work, and to exit the labor force. These gender differences hold irrespective of variation by discipline, race, and other demographic factors. However, parenthood is not just a ""mother's problem""; 23% of new fathers also leave STEM after their first child. Suggesting the difficulty of combining STEM work with caregiving responsibilities generally, new parents are more likely to leave full-time STEM jobs than otherwise similar childless peers and even new parents who remain employed full time are more likely than their childless peers to exit STEM for work elsewhere. These results have implications for policymakers and STEM workforce scholars; whereas parenthood is an important mechanism of women's attrition, both women and men leave at surprisingly high rates after having children. Given that most people become parents during their working lives, STEM fields must do more to retain professionals with children.",2019,,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,116,10,4182-4187,WOS:000460242100043,10.1073/pnas.1810862116,,#345,Cech 2019,"",""
"Female specialists in intensive care medicine: job satisfaction, challenges and work-life balance","Hawker, FH","Objective: Women are under-represented in the intensive care medicine (ICM) specialist workforce. I aimed to better understand the challenges these women face so they can be considered in the training and support of ICM specialists.Design and participants: All female Fellows of the College of Intensive Care Medicine (CICM) of Australia and New Zealand were surveyed using an online questionnaire. The study was approved by the Cabrini Human Research Ethics Committee. Thirty respondents with children volunteered to complete a second questionnaire.Main outcome measures: I surveyed demographic and workforce data and women's experiences in the ICM specialist workforce in the first survey, and experiences with child-rearing in the second survey.Results: The response rate was 80.3% (127/158). The median age bracket was 40-45 years, and 118 respondents were practising ICM, 85 full-time in a tertiary intensive care unit. Eighteen were ICU directors and 23 were CICM-appointed supervisors of training. Sixty-five women were mothers, and 70% returned to full-time work after their maternity leave. Child care was most commonly undertaken by family members or a nanny. Overall, 81 were satisfied with their experiences, but 37% felt they had been disadvantaged because of their sex. Fewer women with leadership roles felt disadvantaged. Their major challenges included the on-call work affecting child-rearing and family life, sexism in the workplace and difficulties with academic advancement.Conclusion: The participation and satisfaction rates of women working in the ICM specialist workforce are encouraging. Although challenges exist, women contemplating a career in ICM should see it as achievable and rewarding.",2016,,CRITICAL CARE AND RESUSCITATION,18,2,125-131,WOS:000378186300009,,,#346,Hawker 2016,"",""
Stemming the 'Leaky Pipeline': an investigation of the relationship between work-family conflict and women's career progression in academic medicine,"James-McCarthy, K; Brooks-McCarthy, A; Walker, DM","Background Even though women outnumber men enrolled in medical school, making up 59% of entrants in the UK, they are significantly under-represented in academic medicine and senior positions. In the UK, 28.6% of academics overall are women. In the USA, while 51% of instructors are women, only 20% make it through the 'leaky pipeline' to become professors. One attributable factor is work-family conflict. The purpose of this study is to gain a deeper understanding of the relationship between work-family conflict and women's career progression in academic medicine, and to provide a model to inform and change perceptions and practice in order to improve the 'leaky pipeline'. Methods A systematic literature search was performed to identify qualitative studies which investigated this relationship. Studies were critically appraised, and data were analysed using thematic analysis. Themes identified in the data were used to develop a model to build on the understanding of this issue. Findings The findings of this research highlighted two main themes, one related to perceptions of gender (intrinsic or extrinsic), the way it impacts on work-family conflict and its relationship to women's career progression. The second theme relates to structures which hinder or support women's ability to have work-life balance. A model was developed that represents the inter-relationship between these factors. Interpretation Changes in both organisational culture and individuals' perception in regard to gender roles, especially of those in leadership, are necessary to create an environment where the best talent in academic medicine is selected regardless of gender.",2022,,BMJ LEADER,6,2,110-117,WOS:000725066200001,10.1136/leader-2020-000436,,#347,James-McCarthy 2022,"",""
