Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Examining Risk of Workplace Violence in Canada: A Sex/Gender-Based Analysis,"Lanthier, Stephanie; Bielecky, Amber; Smith, Peter M.","Objectives Workplace violence (WPV) is a serious issue, resulting in significant negative health outcomes. Understanding sex/gender differences in risk of WPV has important implications for primary prevention activities. Methods Utilizing two waves of the Canadian General Social Survey on Victimization (N = 27,643), we examined the likelihood of WPV, and sub-categories of WPV, for women relative to men. Using a sex/gender analytical approach, a series of logistic regression models examined how the associations between being a woman and each of the outcomes changed upon adjustment for work and socio-demographic characteristics. Results After adjustment for work hours, women were at more than twice the risk of WPV compared to men (odds ratio = 2.12, 95% confidence interval 1.52-2.95). Adjustment for work characteristics attenuated, but did not eliminate this risk. Differences in associations were observed across sub-categories of violence, with adjustment for work characteristics attenuating sex/gender differences in physical WPV, but having minimal impact on sex/gender differences in sexual WPV. Conclusions Work characteristics explain a substantial proportion of the sex/gender differences in risk of physical WPV. However, even after adjustment for work characteristics, women still showed an elevated risk relative to men for almost all types of violence (as defined by nature of the violence, sex of the perpetrator, and relationship to the perpetrator) examined in this study. Future investigations should examine why these differences between women and men remain, even within similar occupational contexts. © The Author(s) 2018. Published by Oxford University Press on behalf of the British Occupational Hygiene Society.",2018,,Annals of Work Exposures and Health,62,8,1012-1020,,10.1093/annweh/wxy066,,#771,Lanthier 2018,"",""
Women Electrical Engineering Faculty: How do they Experience EE Department Climate and Promotion and Tenure?,"Maynen, Dawn M.","Women Electrical Engineering (EE) faculty are without question an elite group of highly educated professionals. Nonetheless, only 14.2% of women EE faculty are tenured/tenure-track [47]. Attracting, retaining, and promoting women faculty members are essential to the engineering professoriate and deserve further exploration. This paper highlights recent research on women EE faculty members at four-year research institutions for those who have an interest in studying women faculty in academic settings. This qualitative study found that women EE faculty members face an alienating, isolated and sometimes hostile work environments. These findings were evident in work processes such as collaboration, networking and mentoring which women EE faculty members faced explicit and implicit bias. Nearly all women EE faculty members experienced emotional harassment while a third experienced physical or sexual harassment in the department or with the promotion and tenure process. Although work-life balance and support from other women could be a positive aspect, sometimes these experiences paralleled the negative department environment. Such work environments can have lasting repercussions for women personally and professionally and negatively impact their experiences with the promotion and tenure process. Recommendations for institutions, EE departments, department chairs, faculty members and future research are offered to help promote a supportive culture for women EE faculty members applicable to other STEM environments. © American Society for Engineering Education, 2021",2021,,,,,,,,,#772,Maynen 2021,"",""
Department Climate and the Effect on the Promotion and Tenure Process for Women Faculty Members in Electrical Engineering,"Maynen, Dawn Marie","Women faculty members have an important place in universities in the United States and are without question an elite group of highly educated professionals (Chilly Collective, 1995). Nonetheless, the number of women faculty members represented in all professorial ranks of the Science, Technology, Engineering, and Mathematics (STEM) fields remains disproportionately low (Chilly Collective, 1995; Yoder, 2017). In 2017, Yoder (2017) found the mean percentage of women tenured/tenure-track faculty in all engineering disciplines was 16.9%. That same year, only 14.2% of women faculty members in electrical engineering (EE) were tenured/tenure-track (Yoder, 2017). Moreover, women faculty members in STEM continue to be concentrated in the lower academic ranks, advance slowly through the academic positions and are paid less than male colleagues. These trends are particularly evident in traditional male-dominated academic disciplines such as EE. The underrepresentation and lack of progress of women in STEM can be attributed to factors such as the institutional or department climate and the promotion and tenure process. Studies have examined the effects of institutional climate, promotion and tenure and department climate independently from one another, but have not examined relationships among these factors.The purpose of this qualitative study was to examine the effects that institutional and departmental climate, as well as the promotion and tenure process, have on women faculty members experiences in EE departments. Examining the experiences of women faculty members in a specific department, such as electrical engineering, is crucial to understanding the department climate and the promotion and tenure process. The interviews of seven women faculty members from five institutions were utilized in this study. Two contextual themes were identified. Next, seven major themes were explored: collegial and supportive environments, collaboration and networking, mentoring, bias, harassment, and the process of and equity with the promotion and tenure process. Two other themes, work-life balance and support of other women emerged from the interviews providing a final perspective on being women faculty members in an EE department. Significant findings of the study were that women faculty members in EE perceive their environment as collegial at times and isolating and non-supportive at other times. Women had few opportunities to collaborate, and networking and mentoring relationships were often formed outside the EE department and the university. Another finding was women faculty members reported that explicit and implicit bias existed in their departments. Almost all women experienced emotional harassment while less than half experienced physical or sexual harassment. Finally, most faculty members believed the guidelines for promotion and tenure were fair equitable, but women were held to a higher standard. These accounts provide important insights into how women faculty members in EE department experience interactions among institutional climate, departmental climate and the promotion and tenure process. ProQuest Subject Headings: Higher education administration, Electrical engineering, Women's studies, Science education.  © Citation reproduced with permission of ProQuest LLC.",2020,,,,,,,,,#773,Maynen 2020,"",""
Department of Defense Annual Report on Sexual Harassment and Violence at the Military Service Academies: Academic Program Year 2013-2014.,"","Section 532 of the John Warner National Defense Authorization Act for Fiscal Year 2007 (Public Law 109-364) requires the Department of Defense to conduct an annual assessment of the Military Service Academies to determine the effectiveness of policies, training, and procedures with respect to sexual harassment and sexual violence involving Academy personnel. Also included are self-assessment reports from each Academy covering academic program year June 1, 2014 through May 31, 2014. This year, the report contains results from the 2014 Service Academy Gender Relations Survey of cadets and midshipmen conducted by the Defense Manpower Data Center. The Defense Manpower Data Center conducted the anonymous 2014 Service Academy Gender Relations Survey during the spring of 2014. According to the survey, 48% of Academy women and 10% of Academy men indicated perceiving some form of sexual harassment in academic program year 2013-2014. Overall, the rates of sexual harassment for Academy women decreased from 51% in 2012. It should be noted, the overall decrease in prevalence for female cadets stems from a large decline in prevalence for Naval Academy women. The perceived sexual harassment prevalence rate for Academy men in 2014 is the same as 2012.",2015,02/,,,,341p,,,,#774,,"",""
"Exploratory Study of the Gender Equity in the North African AEC Industry and Academia: Ratios, Causes and Remedial Actions","Bouhmoud, Hanane; Loudyi, Dalila; Giordano, Andrea; Azhar, Salman; Farah, Mounia","Women in the Architecture, Engineering and Construction (AEC) industry and academia are widely underrepresented as they represent no more than 10% of the total employed workforce and far less in leadership positions. The construction sector is a booming industry and AEC fields experience a significant shortage in terms of workforce hence integrating females would be a considerable opportunity. Women in the AEC fields is still undiscussed in African context. Therefore, this paper aims to cast light on this topic, fill this knowledge gap. Based on a survey involving African 121 male and female operators in north African AEC fields, this research investigated the females' integration in both office and construction site positions and revealed four categories of key obstacles hindering women's inclusion and retention: behavioral, cultural, personal, and organizational that involve a total of 11 key obstacles with on the top 'Underestimation, presumptions, and sexual harassment by male colleagues or hierarchy', The paper suggested 5 sections including 16 remedial actions: legal, organizational, personal, technological, and financial. The study could be a starting point, for both scholars to develop further studies and decision-makers to build founded strategies, toward innovative and efficient solutions for gender equity in the AEC industry and academia. © 2023 IEEE.",2023,,,,,"Hochschule Wismar, Faculty of Engineering",,10.1109/IIPhDW54739.2023.10124425,,#775,Bouhmoud 2023,"",""
Beyond the Sex Doll: Post-Human Companionship and the Rise of the ‘Allodoll’,"Langcaster-James, M.; Bentley, G.R.","The increasing market for realistic sex dolls has led to heated debate about future relationships with these entities and whether they could lead to an increasing objectification of women or possibly encourage abuse. However, limited academic research has been carried out on the topic, and little is known about the motivations and experiences of those who purchase and use sex dolls. Therefore, we conducted a mixed methods study of 83 participants, accessed through online doll forums, who completed a 22-item, semi-structured questionnaire. The majority were heterosexual, white, employed, middle-aged males; just over half were not in a current relationship, and approximately half lived alone. A thematic analysis revealed a high prevalence of non-sexual, post-human companionship dynamics between dolls and their owners, as well as reservations by doll owners about future robotic developments. In light of these findings, we suggest a new term, ‘allodoll’, which more accurately reflects the broader, non-sexual relationships of these doll owners, and could broaden the scope of future research. Although sex doll forums may be biased towards certain types of doll users, our findings may allay some of the fears of the more detrimental consequences of sex doll use.",2018,12/,Robotics,7,4,62 (20 pp.),,10.3390/robotics7040062,,#777,Langcaster-James 2018,"",""
Sex and gender role differences in occupational exposures and work outcomes among registered nurses in correctional settings,"Ghaziri, Mazen El; Dugan, Alicia G.; Zhang, Yuan; Gore, Rebecca; Castro, Mary Ellen","Background and context: The correctional environment exposes registered nurses to unique occupational health hazards including, but not limited to, an increased risk for workplace violence. Gender role expectations regarding femininity and masculinity may influence occupational exposures and outcomes differently. Risk comparisons between male and female registered nurses working in correctional settings, have been minimally examined. With the proportion of male registered nurses working in corrections higher than that of nurses working in other healthcare sectors, and with the increasing number of males entering the nursing workforce in general, it is important to characterize and understand occupational exposures and outcomes of male and female registered nurses, especially those working in correctional settings. Purpose/objectives: This paper aims to describe and compare sex and gender role differences in occupational exposures and work outcomes among correctional registered nurses. Methods: A cross-sectional web-based survey using Qualtrics was administered to registered nurses working in a northeastern correctional healthcare system between June and October 2016. The survey was composed of 71 items from the CPH-NEW Healthy Workplace All Employee Survey, Assessing Risk of Exposure to Blood and Airborne Pathogens and General Health Survey, Bem Sex Role Inventory-Short Form (BSRI-SF), and the Negative Acts Questionnaire-Revised. Results: Of 95 registered nurse participants, 75% were female with the highest percentage identified as belonging to the feminine group (37%), while the highest percentage of male participants were identified as belonging to the androgynous group (33%). Females worked primarily on the first shift, while males tended to work the second and third shifts (P 95%) reported being at risk for workplace violence and having been victims of workplace violence perpetrated by an inmate. Significant gender differences (P  © The Author(s) 2019. Published by Oxford University Press on behalf of the British Occupational Hygiene Society.",2019,,Annals of Work Exposures and Health,63,5,568-582,,10.1093/annweh/wxz018,,#778,Ghaziri 2019,"",""
Implementation of a sexual harassment workshop targeting female engineers,"Volpatti, Lisa Rae; Bodnar, Cheryl A.; Byland, Lauren M.","While sexual harassment (SH) of women in male-dominated fields was the focus of much research after the publication of Catharine MacKinnon's 1979 book, Sexual Harassment of Working Women: A Case of Sex Discrimination, investigations within this field have become much less frequent in the past decade. Nevertheless, SH continues to be considered an important obstacle in the retention and success of women in science, technology, engineering, and math (STEM). The workshop developed and implemented as described in this study helped educate female engineering students on how to recognize situations that could be construed as SH through the provision of a range of ""What if..."" scenarios. More importantly, it provided strategies to help female engineering students cope with SH through learning from the experiences of professional panelists with expertise in this area. On a scale of 1 (poor) to 5 (excellent), the overall impression of the workshop according to participants who took the evaluation survey was 4.74. Moreover, 100% of the survey participants felt that the workshop met their expectations. Furthermore, questions pertaining to perceived informational needs relative to SH were included in a survey administered to all graduating engineering students of a mid-Atlantic university. Almost half of survey respondents indicated that SH was an issue of concern, and 35% felt that more information on how to identify and cope with SH should be available to them as they enter the workforce, indicative of the need to continue offering workshops such as the one described in this study. By sharing the details and positive results of this inaugural workshop, we hope to instill confidence and provide the support necessary to recognize and address sexual harassment. In this way, we aim to increase the retention and general welfare of female engineers in both academic and industrial workplaces. © American Society for Engineering Education, 2013.",2014,,,,,Dassault Systemes (DS); et al.; Kaplan; National Instruments; NCEES; Quanser,,,,#779,Volpatti 2014,"",""
Replicable methodology for the creation of anti-harassment policies for independent aerospace student groups as exemplified by the case of TECSpace,"del Barco-Leon, Maria Fernanda; Cordero-Araya, Hellen; Ramos-Con, Patricia; Rodriguez-Delgado, Carlos; Dittel-Tortos, Valeria; Araya-Chacon, Carmen; Ramirez-Arana, Sofia; Mora-Chacon, Maria Francini","Around the world, independent groups and organizations of undergraduate students related to aerospace endeavors are on the surge, especially in emerging countries. These groups face particular challenges, one of them is the lack of existing policies and bylaws that preside over their members and endeavors. This occurs because they are usually focused mainly on specific goals such as engineering, education and outreach. As such, other important aspects of managing an organization tend to be left behind. This is a problem because it generates a susceptible environment for conducts of discriminatory harassment of different types such as sexual, gender and sexual orientation-based harassment. However, the importance of these kinds of policies and bylaws is often overlooked by independent organizations. The biggest reason being that nowadays, almost every organization, university and company has a harassment policy. Most of the current undergraduate students have never been part of an organization that lacks these relevant policies and therefore cannot foresee the problems that come with their inexistence. This paper will document the case of TECSpace, an independent aerospace engineering student group from the Costa Rica Institute of Technology (ITCR) where it was found that about 10% of the organization's members had experienced gender discrimination. To address this problem a methodology was developed by TECSpace members, psychologists and lawyers from the Gender Equality Office of the ITCR. This methodology was thought to be replicable with the objective that other independent organizations that do not have resources, such as gender equality offices or expert's support, can create their own harassment policies. This methodology is open and democratic, meaning that it involves most, if not all, members of the organization through focus groups. It consists of several steps which include existing policy revision, definition of the organizing team, characterization of the organization's community, focus groups consultancy, data systematization, policy definition, results divulgation and incorporation of the policy to the organization. These steps will be explained in detail with guides and templates to facilitate their application. This methodology is the first developed specifically for independent aerospace student groups. In Latin America, TECSpace is the only group of this nature that has a harassment policy and bylaws. The implementation of these policies allows for better and more efficient organizational culture, working environments and promotes diversity in the aerospace sector, which translates to better results for the organization's main objectives whether they are engineering, education or outreach. © 2022 by the International Astronautical Federation (IAF). All rights reserved.",2022,,,2022-September,,,,,,#780,delBarco-Leon 2022,"",""
Investigating Knowledge Translation Dynamics for a Multi-Agency Response to Gender-Based Abuse,"Donnellan, Claudine; Corcoran, Niall; Cannon, Matthew","Domestic, sexual, and gender-based abuse (DSGBA) is a complex societal issue with implications for individuals, families, and communities. According to the World Health Organisation, violence remains a pervasive problem, affecting one in three women globally. Addressing this complex issue requires the coordinated efforts of all agencies involved in the intervention and prevention of DSGBA. Despite shared goals, these agencies predominantly operate independently, resulting in the development of their own knowledge bases. Recognising the negative implications of agencies developing isolated knowledge bases for service users and society, this Action Research study adopts an integrated knowledge translation approach to investigate the knowledge production and transfer processes among multi-agency practitioners and academics engaged in the DSGBA field. The study introduces a virtual community of practice (vCoP) as a dynamic knowledge management system, aiming to evaluate its effectiveness in facilitating knowledge translation and bridging the research-to-practice gap. Employing a mixed-methods approach, the study combines quantitative and qualitative measures to explore knowledge transfer dynamics. Surveys, focus groups, interviews, user metrics, and content analysis provide a comprehensive understanding of community participation and interaction within a vCoP. Beyond traditional analysis methods, this study incorporates natural language processing techniques to uncover patterns, themes, and sentiments, facilitating the knowledge translation process. By extracting and translating insights from the vCoP discussion forums, the research aims to produce actionable resources such as best practices, academic papers, and policy guidelines, bridging the research-to-practice gap. The study aims to contribute a framework for implementing multi-agency vCoP, offering insights that could be adapted and applied in similar contexts. In addition, it seeks to address knowledge production and translation issues by fostering improved collaboration between academia and practitioners. The enhanced understanding of knowledge transfer dynamics within the DSGBA vCoP has the potential to influence positive change in decision-making processes and best practices, leading to more effective interventions and services combatting DSGBA. © 2024 Academic Conferences Limited. All rights reserved.",2024,,,2024-September,,190-198,,10.34190/eckm.25.1.2429,,#781,Donnellan 2024,"",""
The Gender Gap in STEM and Computer Science Jobs: A Study Investigating Job Abandonment Rates of Women in Computer Science,"Stevenson, Monica L.","The purpose of this phenomenological qualitative research study was to investigate the experiences of women in the field of computer science to gain a better understanding of the obstacles that prevent them from enjoying lengthy successful careers in the field. This research study sample represented 10 women from various parts of the country holding many titles but sharing the common denominator of working in the field of computer science. Women participating in this study provided valuable insight into the challenges that many women face within the field of computer science and STEM as a whole. Atkinson’s Expectancy Value Theory (EVT) served as the theoretical basis for this study. Data was gathered by way of personal interviews that were conducted by phone. As a result of these interviews five major themes were developed: (a) Role models, (b) Mentoring, (c) Training opportunities, (d) Lack of support, and (e) Sexual harassment. Mentoring was suggested as a recommendation for practice. Recommendations for future research included (a) an ethnographic study following girls and women over a progressive period of time to better understand how developmental experiences impact decisions to pursue STEM fields, (b) a qualitative study to explore schools and universities who have achieved success in STEM programs for girls and women to understand the nuances involved in creating diverse programs, and (c) a qualitative study involving the families of successful women in STEM to better understand their perceptions and the roles they played in providing support. ProQuest Subject Headings: Public administration, Information technology, Computer science, Women's studies, Science education.  © Citation reproduced with permission of ProQuest LLC.",2020,,,,,,,,,#782,Stevenson 2020,"",""
"Ph.D. In physics as a hurdle race, and the ""glass hurdles"" for women","Eran-Jona, Meytal; Nir, Yosef","On their way to an academic career in physics, Ph.D. students have to overcome difficulties at many levels. Beyond the intellectual challenge, there are also psychological, social and economic barriers. We studied the difficulties experienced by physics Ph.D. students in the Israeli universities, with special attention to gender-related issues. Among the hurdles that are much more significant for women than for men - that we call ""the glass hurdles"" - we find gender-related discrimination, sexual harassment, physiological and psychological health issues, and challenges related to pregnancy and parenthood. We make recommendations for ways to confront and remove these barriers in order to provide female physicists with an equal opportunity to succeed. Copyright © 2020, The Authors. All rights reserved.",2020,,,,,,,,,#783,Eran-Jona 2020,"",""
"Increased Stigma, and Physical and Sexual Violence Against Men Who Have Sex with Men and Transgender Women in Sub-Saharan Africa: A Qualitative Evidence Synthesis Analyzing Social and Structural Barriers to HIV Testing and Coping Behaviors","Thapa, Subash; Tadese Tewogbola Ogunleye; Shrestha, Roman; Joshi, Ranjila; Hannes, Karin","In sub-Saharan Africa, accessing HIV testing services is a significant challenge for men who have sex with men (MSM) and transgender women (TGW). In this qualitative evidence synthesis, our aim is to understand social and structural barriers and how they hinder MSM’s and TGW’s access to HIV testing services in sub-Saharan African countries. We searched four selective databases (PubMed, Web of Science and CINAHL complemented with Google Scholar) for qualitative studies, published in English between January 2005 and December 2023, generated 1507 articles, of which 22 were included. Thematic synthesis was conducted for data synthesis. This led to five barriers that hinder HIV test uptake among MSM and TGW, which included: non-availability of tailored HIV testing services, stigma, lack of trust among service providers, sexual and physical violence, and criminalization of same sex relationship. To navigate these social and structural barriers and cope with fears of discrimination and criminalization, MSM and TGW engaged into riskier behaviors, including avoiding HIV testing, non-disclosure, or relying on informal or alternative sources of HIV testing. Decriminalization of same-sex relationship and peer-led HIV testing services were noted to address structural barriers, including stigma and poor access, and subsequently increase the participation in HIV testing services.",2025,,Journal of Homosexuality,72,2,245-271,3145989254,https://doi.org/10.1080/00918369.2024.2320237,,#784,Thapa 2025,"",""
"“It’s a joke, not a dick. So don’t take it too hard”: online sexual harassment in Indian universities","Dey, Adrija","Recently, while there has been some attention to the issues online harassment in higher education, the impacts of online sexual harassment have been lost within the broader focus. There is negligible research looking at these specific experiences within Indian universities. To address this gap, this paper explores three different but interconnected forms of online sexual harassment—image-based sexual abuse, online chat rooms, and trolling in the context of Indian universities. Following the works of Liz Kelly (1987) and Clare McGlynn, Erika Rackley and Ruth Houghton (2017), this paper establishes the importance of understanding online sexual harassment as a continuum of other forms of offline sexual violence having physical, mental, and financial impacts on survivors, deeply affecting their sense of safety. In doing so, this paper attempts to develop a materialist understanding of online sexual harassment in Indian universities in turn demonstrating the confluence of India’s patriarchal and casteist society and an authoritarian state who use technology as a powerful disciplining tool to push women and queer people out of digital public spaces. This research attempts to establish that this disciplining and silencing of women and queer people are essential for the spread of both techno-capitalism and Brahmanical Hindutva nationalism.",2024,,Feminist Media Studies,24,8,1830-1846,3131666291,https://doi.org/10.1080/14680777.2023.2266150,,#785,Dey 2024,"",""
“Finding My Worth as a Sexual Being”: A Qualitative Gender Analysis of Sexual Self-Concept and Coping in Survivors of Childhood Sexual Abuse,"Guyon, Roxanne; Fernet, Mylène; Couture, Stéphanie; Tardif, Monique; Cousineau, Marie-Marthe; Godbout, Natacha","Childhood sexual abuse (CSA) is likely to have impacts on adult survivors’ sexuality, particularly on their sexual self-concept. However, little is known about how survivors cope with CSA-related sexual impacts, including sexual self-concept impairments. Thus, this study aimed to examine the interplay between sexual self-concept and coping strategies in CSA survivors by (1) documenting the manifestations of their impaired sexual self-concepts; (2) identifying their strategies to cope with the sexual impacts of CSA; and (3) examining gender differences on sexual self-concept impairments and coping strategies. Content analysis was conducted on semi-structured interviews with 25 women and 26 men adult survivors of CSA recruited via social networks and victim support organizations. Analyses yielded three conceptual categories: (1) Developing an unconsolidated and unfavorable sexual self-concept following CSA; (2) Avoiding CSA-related sexual impacts and impaired sexual self-concept; (3) Approaching CSA-related sexual impacts with more authenticity. Men often managed their suffering and compensated for their impaired sexual self-concept by engaging in sexual dominance and over-investment, by accepting their sexual difficulties and relying on medication to overcome them. Women tended to restrict themselves and disconnect sexually to avoid suffering, complied with their partners’ sexual demands out of a sense of duty, prioritized sexual intimacy over orgasm, and seek professional help. Interventions with survivors should promote the development of approach strategies to cope with sexual difficulties, including self-concept impairments, and foster sexual authenticity.",2024,,Archives of Sexual Behavior,53,1,341-357,2915808411,https://doi.org/10.1007/s10508-023-02693-5,,#788,Guyon 2024,"",""
Sexual Harassment and Assault in Public Spaces: Individual Vulnerability and Contextual Risk Factors,"Peterson, Zoë D.; Carver, Dasha N.; Klann, Elyssa M.; Gesselman, Amanda N.; Akers, Brianna M.; Garcia, Justin R.","Prior research has demonstrated that sexual harassment in public spaces is common; however, little is known about the contexts or types of harassment that occur in different public venues. Understanding the contexts of sexual harassment could inform tailored interventions for different public venue types. This study evaluated the prevalence, vulnerability to, and contexts of sexual harassment in public venues. Participants (N = 1,024) of all ages (18–90) from across the United States were recruited through TurkPrime/CloudResearch panels and completed an online questionnaire about experiences of unwanted sexual attention and sexual harassment/assault in nine types of public venues (including nightlife venues, public and private transportation services, sporting events, and conventions) over the past five years. We assessed individual (e.g., gender, sexual identity) and contextual (e.g., level of venue crowding, role of alcohol/drugs) factors in relation to sexual harassment in public. A total of 41.5% of participants reported an experience of unwanted sexual attention in the past five years, with cisgender women and transgender/nonbinary/gender expansive individuals reporting higher rates than cisgender men. A total of 25.8% of participants reported sexual harassment/assault in public spaces, and there were no gender differences. Respondents who were younger, LGBQ+, and lived in metropolitan areas were more likely than older, heterosexual, and those in non-metropolitan areas, respectively, to experience unwanted attention and harassment/assault. The contexts for the sexual harassment/assault differed across venue types, highlighting the need for prevention interventions that are targeted to specific types of public spaces.",2023,,Sex Roles,89,11-12,685-701,2895064666,https://doi.org/10.1007/s11199-023-01416-3,,#789,Peterson 2023,"",""
Child Sexual Abuse and Exploitation through Livestreaming in Indonesia: Unequal Power Relations at the Root of Child Victimization,"Tanaya, Ni Luh Tasya Prathisthita; Puteri, Ni Made Martini","Child sexual abuse and exploitation through livestreaming is a rising phenomenon of online child sexual abuse and exploitation in Indonesia. This phenomenon takes place in both offline and online spaces. Moreover, due to the active involvement of the viewers, these content viewers can also be considered as offenders. Thus, it is necessary to recognize this phenomenon as a crime against children, instead of merely a sexual act. By using a criminology perspective, this research explores the roots of this phenomenon, the impact on survivors, and the child protection system's actions against it. This qualitative study used secondary data analysis, derived from a total of nineteen Indonesian news articles as well as five cases of child sexual exploitation and abuse through livestreaming. Power relations theory by Michel Foucault is used to explain the power relations and victimization in this phenomenon. The analysis shows that unequal power relations between adults and children contribute to the phenomenon. The unequal power relations include how societies perceive children, victim-blaming, gender inequality, and the existing situation of the porn industry, which places the children in vulnerable positions. The child survivors in these case studies were found to experience multiple victimizations, including sexual abuse in real life and online in conjunction with economic victimization. These victimization processes are prolonged due to the fact that sexual content is rapidly shared by the offenders; thus, the situation can be described as chronic revictimization. Indonesian systems for protecting children against such crimes were found to be inefficient due to the absence of legal terminology to define child sexual abuse and exploitation through livestreaming and the lack of laws that can be used to punish the viewers.",2023,,Journal of International Women's Studies,25,3,1-14,2819704403,,,#790,Tanaya 2023,"",""
"Who Is to Blame? African Feminism, Human Rights, and Sexual Violence against Izintombi (Virgins) in South Africa","Ntuli, Goodness Thandi","This article highlights the intensifying prevalence of sexual violence in South Africa, which affects women including izintombi (virgins, also known as Zulu maidens). Ubuntombi (virginity) traditionally represented a typical identity marker of young-womanhood in the indigenous lives of Zulus. As an aftermath of colonialism and imperialism, the cultural importance of women's virginity faded into the past with only sporadic survival in some rural areas of South Africa. For some reasons, it was visibly revived together with virginity-testing as public events in the 1980s and 1990s. The practice of virginity-testing was criticized by some scholars, human rights and gender activists, who blamed it for promoting rape of the young women involved. The blame became an undeniably common phenomenon in the early 1990s due to the myth that having sex with a virgin cured HIV infection. However, this empirical study conducted in KwaZulu-Natal through semi-structured interviews and focus group discussions found that izintombi (virgins) refuted the claim. Virgins felt that the 1990s myth could not still be the cause of sexual violence against them since South Africans received education concerning that myth. This study used a postcolonial feminist theoretical lens because the group under study were young women from a formerly colonized Zulu ethnic group. Controversies that surrounded the revival of ubuntombi (virginity) accompanied by virginity testing did not deter its rapid embrace by a number of contemporary izintombi (virgins) as their indigenous cultural practice, heritage, and identity. It is in the practice of this intended choice that izintombi face persistent threats of sexual violence against them. This is regardless of the guaranteed South African constitutional rights to equality and security stipulated in the Bill of Rights. Thus, this article also raises the question of who is to blame for the ubiquity of this violence and how it could be addressed without blaming the sufferers. It further underscores the need for intensified activism by African feminists, human rights activists, and gender activists against the pervasiveness of sexual violence that haunts izintombi.",2023,,Journal of International Women's Studies,25,3,1-13,2819696625,,,#791,Ntuli 2023,"",""
A Quantitative Intersectional Exploration of Sexual Violence and Mental Health among Bi + People: Looking within and across Race and Gender,"Flanders, Corey E; Wright, Mya; Khandpur, Saachi; Kuhn, Sara; Anderson, RaeAnn E; Robinson, Margaret; VanKim, Nicole","Young bisexual people report disparities related to mental health and sexual violence compared to their heterosexual and gay/lesbian peers. However, the majority of research in these areas does not employ an intersectional design, despite evidence that health outcomes vary by race and gender within bi + populations. The goal of this paper is to provide an intersectionally-informed exploration of the prevalence of sexual violence among a diverse sample of 112 bi + people age 18–26, as well as descriptive data on stigma, mental health, and social support. Most (82%) of participants reported at least once experience of sexual violence since the age of 16. Sexual violence was positively associated with sexual stigma, anxiety, depression, and suicidality. Nonbinary participants reported greater prevalence of violence, exposure to stigma, and worse mental health outcomes relative to cisgender participants. Nonbinary BIPOC participants reported higher levels of anxiety and depression than cisgender BIPOC participants.",2022,,Journal of Bisexuality,22,4,485-512,2736918805,https://doi.org/10.1080/15299716.2022.2116515,,#792,Flanders 2022,"",""
Neuroticism and Sexual Orientation-Based Victimization as Mediators of Sexual Orientation Disparities in Mental Health,"Xu, Yin; Montgomery, Scott; Rahman, Qazi","This study tested whether elevated risk of poorer mental health outcomes among nonheterosexual adolescents compared with heterosexual adolescents is plausibly explained by neuroticism and sexual orientation-based victimization. The Millennium Cohort Study, a large British prospective birth cohort, was used (4566 heterosexual boys, 77 bisexual boys, 129 homosexual boys, 96 asexual boys, 4444 heterosexual girls, 280 bisexual girls, 158 homosexual girls, and 182 asexual girls). We analyzed the following measures assessed at age 17 years: sexual orientation based on sexual attraction, neuroticism, sexual orientation-based victimization, self-harm attempts, and psychological well-being. Mediation analysis was undertaken separately by sex and yielded the following statistically significant findings: for both sexes, we found that bisexual and homosexual adolescents scored higher than heterosexual adolescents on neuroticism; for both sexes, bisexual and homosexual adolescents reported more negative psychological well-being scores and self-harm attempts compared with heterosexual adolescents, with total effects (standardized regression coefficients) ranging from .58 to .91; those associations were mediated through sexual orientation-based victimization and neuroticism scores, with the indirect effects (standardized regression coefficients) through sexual orientation-based victimization and neuroticism scores ranging from .09 to .26 and .16 to .55, respectively. Asexual adolescents did not differ significantly from their heterosexual counterparts in psychological well-being and self-harm attempts, with the total effects ranging from − .02 to .21. Sexual orientation-based victimization and neuroticism may both contribute to the sexual orientation-related disparities in psychological well-being and self-harm attempts. However, neuroticism appears to the more powerful factor.",2022,,Archives of Sexual Behavior,51,7,3405-3416,2724075687,https://doi.org/10.1007/s10508-022-02319-2,,#793,Xu 2022,"",""
