Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Evaluation of Faculty Parental Leave Policies at Medical Schools Ranked by <i>US News & World Report</i> in 2020,"Slostad, J; Jain, S; McKinnon, M; Chokkara, S; Laiteerapong, N","IMPORTANCE Physician parents, particularly women, are more likely to experience burnout, poor family-career balance, adverse maternal and fetal outcomes, and stigmatization compared with nonparent colleagues. Because many physicians delay child-rearing due to the rigorous demands of medical training, favorable parental leave policies for faculty physicians are crucial to prevent physician workforce attrition.OBJECTIVE To evaluate paid and unpaid parental leave policies at medical schools ranked by US News & World Report in 2020 and identify factors associated with leave policies.DESIGN, SETTING, AND PARTICIPANTS This cross-sectional national study was performed at US medical schools reviewed from December 1, 2019, through May 31, 2020, and February 1 through March 31, 2021, due to the COVID-19 pandemic. All medical schools ranked by US News & World Report in 2020 were included.MAIN OUTCOMES AND MEASURES The primary outcome was the number of weeks of paid and unpaid leave for birth, nonbirth, adoption, and foster care physician parents. Institutional policies for the number of weeks of leave and requirements to use vacation, sick, or disability leave were characterized. Institutional factors were evaluated for association with the duration of paid parental leave using.2 tests.RESULTS Among the 90 ranked medical schools, 87 had available data. Sixty-three medical schools (72.4%) had some paid leave for birth mothers, but only 13 (14.9%) offered 12 weeks of fully paid leave. While 11 medical schools (12.6%) offered 12 weeks of full paid leave for nonbirth parents, 38 (43.7%) had no paid leave for nonbirth parents. Adoptive and foster parents had no paid leave in 35 (40.2%) and 65 (74.7%) medical schools, respectively. Median paid parental leave was 4 (IQR, 0-8) weeks for birth parents, 4 (IQR, 0-6) weeks for adoptive parents, 3 (IQR, 0-6) weeks for nonbirth parents, and 0 (IQR, 0-1) weeks for foster parents. About one-third of medical schools required birth mothers to use vacation (29 [33.3%]), sick leave (31 [35.6%]), or short-term disability (9 [10.3%]). Among institutional characteristics, higher ranking (top vs bottom quartile: 30.4% vs 4.0%; P =.03) and private designation (private vs public, 23.5% vs 9.4%; P <.001) was associated with a higher rate of 12 weeks of paid leave for birth mothers.CONCLUSIONS AND RELEVANCE In this cross-sectional national study of medical schools ranked by US News & World Report in 2020, many physician faculty receive no or very limited paid parental leave. The lack of paid parental leave was associated with higher rates of physician burnout and work-life integration dissatisfaction and may further perpetuate sex, racial and ethnic, and socioeconomic disparities in academic medicine.",2023,,JAMA NETWORK OPEN,6,1,,WOS:001059403300002,10.1001/jamanetworkopen.2022.50954,,#731,Slostad 2023,"",""
KSA Universities' Role in Promoting the Sustainability of Food Security: Faculty Opinions,"Abunasser, F; AlAli, R; Al-Qahtani, M","Universities can make significant gains in two very important areas: food security and environmental sustainability. However, the results will not come by themselves, as policies and educational and learning activities can contribute to these gains. The current study aimed to explore the role of universities in enhancing the sustainability of food security, which is necessary to lay the scientific foundations for the universities' approaches in the service of development. The current study was based on the opinions of 272 faculty members from Saudi public universities. The data were collected using a developed questionnaire and analyzed using descriptive statistics. The results of the study showed that the level of a university's role was high in promoting the sustainability of food security in the fields of education and learning and policies and regulations. It also showed that there were no differences in the study sample's estimations of this role according to gender. In addition, there were differences in the levels of the role of universities in achieving sustainable food security between faculties, with the humanities in favor of this role. The authors of this study recommend that universities adopt an educational policy that includes specific measures that support the sustainability of food security and are linked to the state's general plans in this field, as well as being reflected in the courses and activities they provide to students.",2022,,SUSTAINABILITY,14,16,,WOS:000845273700001,10.3390/su141610257,,#732,Abunasser 2022,"",""
Rank Equity Index: Measuring Parity in the Advancement of Underrepresented Populations in Academic Medicine,"Fassiotto, M; Flores, B; Victor, R; Altamirano, J; Garcia, LC; Kotadia, S; Maldonado, Y","As educators, researchers, clinicians, and administrators, faculty serve pivotal roles in academic medical centers (AMCs). Thus, the quality of faculty members' experiences is inseparable from an AMC's success. In seeking new methods to assess equity in advancement in academic medicine, the authors developed the Rank Equity Index (REI)-adapted from the Executive Parity Index, a scale previously implemented within the business sector-to examine national data on gender and racial/ethnic equity across faculty ranks. The REI was employed on self-reported demographic data, collected by the Association of American Medical Colleges, from U.S. medical school faculty in 2017, to make pairwise rank comparisons of the professoriate by demographic characteristics and department. Overall results indicated that women did not attain parity at any pairwise rank comparison, while men were above parity at all ranks. Similar results were observed across all departments surveyed: women in the basic sciences had REIs closest to parity, women in pediatrics had the highest representation but had REIs that were further from parity than REIs in the basic sciences, and women in surgery demonstrated the lowest REIs. Nationally, REIs were below 1.00 for all racial/ethnic group rank comparisons except for White and, in one case, multiple-race non-Hispanic/Latinx. Across all analyzed departments, Black/African American, Asian, Hispanic/Latinx, and multiple-race Hispanic/Latinx faculty had REIs below parity at all ranks except in 2 cases. In a comparison of 2017 and 2007 data, REIs across both race/ethnicity and gender were lower in 2007 for nearly all groups. REI analyses can highlight inequities in faculty rank that may be masked when using aggregate faculty proportions, which do not account for rank. The REI provides AMCs with a new tool to better analyze institutional data to inform efforts to increase parity across all faculty ranks.",2020,,ACADEMIC MEDICINE,95,12,1844-1852,WOS:000592283100028,10.1097/ACM.0000000000003720,,#733,Fassiotto 2020,"",""
Limitations in Faculty Advancement for Underrepresented Groups in Academic Otolaryngology,"Kim, SG; Russel, SM; Stack, TJ; Frank-Ito, DO; Farzal, Z; Ebert, CS ; Buckmire, RA; Demason, CE; Shah, RN","Objective: Despite the increasing racial diversity of the United States, representation in academic medicine faculty does not reach concordance with the general population and worsens with higher rank. Few studies have examined this within academic Otolaryngology and surgical subspecialties. This project aims to compare rank equity in academic Otolaryngology on self-reported gender and race/ethnicity between the years 2000 and 2020.Methods: Publicly available data were obtained from the Association of American Medical Colleges under the ""Data & Reports"" section for the years 2000 and 2020. The report comprised of full-time faculty from all U.S. medical schools. To determine parity between faculty ranks across gender and race/ethnicity, rank equity index (REI) was calculated for associate/assistant, professor/associate, and professor/assistant professor comparisons.Results: The percentage of women faculty in Otolaryngology has increased from 21% in 2000 to 37% in 2020; however, they did not achieve parity at all rank comparisons for both years. On the contrary, men were above parity at all rank comparisons. Improvements in rank equity occurred for Black/African American (Black) and Hispanic Latino/Spanish Origin (Latine) faculty between the years 2000 and 2020; however, when accounting for gender, benefits were concentrated among men.Conclusion: Advancement along the academic ladder is limited for women of all racial groups in academic Otolaryngology. While improved rank equity was seen for Black and Latine faculty, these improvements were largely among men. Future directions should aim to identify barriers to recruitment, retention, and promotion for women and underrepresented in medicine (URiM) academic otolaryngologists and create interventions that diversify Otolaryngology faculty at all ranks.Level of Evidence: N/A Laryngoscope, 2023",2024,,LARYNGOSCOPE,134,4,1625-1632,WOS:001096325300001,10.1002/lary.31110,,#735,Kim 2024,"",""
Inclusivity in Leader Selection: An 8-Step Process to Promote Representation of Women and Racial/Ethnic Minorities in Leadership,"Holladay, CL; Cavanaugh, KJ; Perkins, LD; Woods, AL","At a systemic level, organizations need to take intentional steps to build inclusion, equity, and diversity at all levels. In accordance with this need, organizations have been catalyzed by national conversations surrounding gender and racial/ethnic discrimination to generate sustainable change that addresses the disenfranchisement of women and racial/ethnic minorities. Although progress toward addressing the systemic issues that perpetuate these inequities has been made in recent years, research indicates that underrepresentation at the leadership level persists in academic medicine. Further, those in more senior roles are more likely to select, sponsor, and/or mentor individuals like themselves, thereby depriving minority populations of experiences directly correlated with career development and advancement. Hence, the authors posit a focus on the characteristics and competencies of a leader along with a structured selection process is an effective intervention to reduce bias and support inclusion by recalibrating the representation of leadership within academic medical centers. To this end, the authors developed a sequential 8-step leader selection process informed by their model of leadership characteristics and competencies. This process includes a policy update, selection of interview panels, training of panelists, screening the candidate pool, structured interview guides, final candidate slates, assessments of final candidates, and development of newly selected leaders. By following this process, the authors' organization has seen an increase in the representation of women and racial/ethnic minority leaders, an increase in employees' favorable perceptions specific to representation, and data indicative of developing and maintaining an internal diverse leadership candidate pipeline. Ultimately, inclusion makes stronger and more resilient organizations. By following a standardized process grounded in leadership characteristics and competencies, academic medical centers can see changes in their leadership that mirror the populations they lead and serve. Using such processes can lead to the kind of systemic change needed to create inclusive environments.",2023,,ACADEMIC MEDICINE,98,1,36-42,WOS:000905161600014,10.1097/ACM.0000000000004956,,#736,Holladay 2023,"",""
Academic Promotions in Medicine: An Appraisal of Fairness,"Warsame, R; Kim, YH; Ouk, MY; Mara, KC; Lacy, MQ; Hayes, SN; Shalle, Z; Balls-Berry, J; Jordan, BL; Enders, FT; Wolanskyj-Spinner, AP; Spinner, RJ","Objective: To investigate whether the process of conferring academic rank or components of the promotion packet contribute to the lack of parity in academic advancement for women and individuals Patients and Methods: We retrospectively reviewed prospective promotion applications to the position of associate professor or professor at Mayo Clinic from January 2, 2015, through July 1, 2019. Individuals with doctorate degrees who applied for either rank were included in the study. Data collected included demographic characteristics, curriculum vitae at time of application, committee score sheets, and deferral and approval decisions. Deferral rates for women compared with men and for URMs compared with non-URMs was the primary outcome. Results: Of 462 people who applied for associate professor, 10% (n=46) were deferred. Those promoted had worked longer at Mayo Clinic (median, 6 years vs 2 years; P=.01), had more mentees vs 30 [24-35]; P<.001), and were more likely to be on a National Institutes of Health or institutional grant (P<.05). Of the 320 people who applied for professor, 8.8% (n=28) were deferred. Those promoted had authored more publications (median [IQR], 77 [60-99] vs 56 [44-66]; P<.001) and were less likely to hold an elected office to a professional society (22.6% vs 39.3%; P=.05). There was no significant association between deferral status and sex (P>.4) or race/ethnicity (P>.9) for either rank. Conclusion: The process for academic advancement for professorships does not contribute to the gap in promotion rates for women and URMs. (c) 2023 Mayo Foundation for Medical Education and Research. Published by Elsevier Inc. All rights reserved. center dot Mayo Clin Proc. 2024;99(3):424-434",2024,,MAYO CLINIC PROCEEDINGS,99,3,424-434,WOS:001205963700001,10.1016/j.mayocp.2023.05.013,,#737,Warsame 2024,"",""
How Prospective Physical Medicine and Rehabilitation Trainees Rank Residency Training Programs,"Auriemma, MJ; Whitehair, CL","Background: Since the inception of the National Resident Matching Program, multiple studies have investigated the factors applicants consider important to ranking prospective residency programs. However, only 2 previous studies focused on prospective physical medicine and rehabilitation (PM&R) trainees, and the most recent of these studies was published in 1993. It is unknown whether these previous studies are reflective of current prospective PM&R residents.Objective: To assess various factors that contribute to prospective PM&R residents' decision making in choosing a residency program and compare these findings with previous studies.Design: An anonymous, voluntary questionnaire.Setting: A single PM&R residency program.Participants: All applicants to a single PM&R residency program.Methods: All applicants to our PM&R residency program were invited to participate in a 44-item, 5-point Likert-based questionnaire. Applicants were asked to rate the importance of various factors as they related to constructing their residency rank list.Main Outcome Measurements: Means and standard deviations were calculated for items included in the survey.Results: A response rate of 26% was obtained, with the responses of 98 applicants (20%) ultimately analyzed. The highest rated factors included ""perceived happiness of current residents,"" ""opportunities for hands-on procedure training,"" ""perceived camaraderie among current residents,"" ""perceived camaraderie among faculty and current residents,"" ""perceived quality of current residents,"" and ""perceived work/life balance among current residents."" Although male and female respondents demonstrated similar ranking preferences, an apparent difference was detected between how genders rated the importance of ""whether the program projects a favorable environment for women"" and ""whether the program projects a favorable environment for minorities."" As compared with previous PM&R applicants, current prospective trainees seem to place greater importance on skill acquisition over didactic teaching.Conclusion: Prospective PM&R residents highly value subjective perceptions of prospective PM&R training programs and the ability to obtain hands-on procedural experience.",2018,,PM&R,10,3,286-292,WOS:000427816500008,10.1016/j.pmrj.2017.08.445,,#738,Auriemma 2018,"",""
Protocol for a systematic review of economic evaluations conducted on gender-transformative interventions aimed at preventing unintended pregnancy and promoting sexual health in adolescents,"Ncube, J; Adom, T; Nkonki, L","Introduction In the context of family planning and reproductive health, a gender-transformative approach involves helping communities understand and challenge the social norms that perpetuate inequalities between men and women, and improving women's access to key services. The purpose of this systematic review is to synthesise the best available evidence on economic evaluations of gender transformative interventions targeted at preventing unintended pregnancy and promoting sexual health in adolescents, assess the methodological quality of the economic evaluation studies and identify gaps in the evidence. Methods and analysis We will search the following bibliographic databases for economic evaluations that meet our selection criteria; PubMed, Cochrane, National Health Service EE database, SCOPUS, CINHAL, Web of Science and Paediatric EE Database. We will additionally conduct a grey literature search. The search will be conducted for the period 1 January 1990 to 31 December 2021. Two independent reviewers will conduct the screening, data extraction and quality assessment. We will consider the following outcomes from economic evaluations; relative resource use, cost and incremental cost-effectiveness ratio, incremental net benefit ratio or net present value, quality-adjusted life-years and disability-adjusted life-years. Quality assessment will be conducted using the Consolidated Health Economic Evaluation Reporting Standards statement and the Consensus on Health Economic Criteria checklist. Results will be reported using summary tables and narratively. Attempts will be made to use the Joanna Briggs Institute three-by-three dominance ranking matrix tool to compare relevant cost-effectiveness studies. Ethics and dissemination Ethics approval is not required because the review will not use individual patient data, instead publicly available economic evaluation research studies will be used. However, an ethics exemption was obtained from the Stellenbosch University Health Research Ethics Committee, Reference No: X21/05/012. The results of the systematic review will be published in a peer-reviewed journal and presented at a relevant scientific conference. PROSPERO registration number CRD42021264698.",2022,,BMJ OPEN,12,5,,WOS:000802752500009,10.1136/bmjopen-2021-056553,,#739,Ncube 2022,"",""
"The impact of a faculty development program, the Leadership in Academic Medicine Program (LAMP), on self-efficacy, academic promotion and institutional retention","Tung, J; Nahid, M; Rajan, M; Logio, L","Background Academic medical centers invest considerably in faculty development efforts to support the career success and promotion of their faculty, and to minimize faculty attrition. This study evaluated the impact of a faculty development program called the Leadership in Academic Medicine Program (LAMP) on participants' (1) self-ratings of efficacy, (2) promotion in academic rank, and (3) institutional retention. Method Participants from the 2013-2020 LAMP cohorts were surveyed pre and post program to assess their level of agreement with statements that spanned domains of self-awareness, self-efficacy, satisfaction with work and work environment. Pre and post responses were compared using McNemar's tests. Changes in scores across gender were compared using Wilcoxon Rank Sum/Mann-Whitney tests. LAMP participants were matched to nonparticipant controls by gender, rank, department, and time of hire to compare promotions in academic rank and departures from the organization. Kaplan Meier curves and Cox proportional hazards models were used to examine differences. Results There were significant improvements in almost all self-ratings on program surveys (p < 0.05). Greatest improvements were seen in ""understand the promotions process"" (36% vs. 94%), ""comfortable negotiating"" (35% vs. 74%), and ""time management"" (55% vs. 92%). There were no statistically significant differences in improvements by gender, however women faculty rated themselves lower on all pre-program items compared to men. There was significant difference found in time-to-next promotion (p = 0.003) between LAMP participants and controls. Kaplan-Meier analysis demonstrated that LAMP faculty achieved next promotion more often and faster than controls. Cox-proportional-hazards analyses found that LAMP faculty were 61% more likely to be promoted than controls (hazard ratio [HR] 1.61, 95% confidence interval [CI] 1.16-2.23, p-value = 0.004). There was significant difference found in time-to-departure (p < 0.0001) with LAMP faculty retained more often and for longer periods. LAMP faculty were 77% less likely to leave compared to controls (HR 0.23, 95% CI 0.16-0.34, p < 0.0001). Conclusions LAMP is an effective faculty development program as measured subjectively by participant self-ratings and objectively through comparative improvements in academic promotions and institutional retention.",2021,,BMC MEDICAL EDUCATION,21,1,,WOS:000694228200001,10.1186/s12909-021-02899-y,,#740,Tung 2021,"",""
The role of glass ceiling in women's promotion to managerial positions from the perspective of faculty members at Iran University of Medical Sciences,"Ramezani, G; Pourbairamian, G; Goharinezhad, S; Norouzi, A; Keshavarzi, MH; Sohrabi, Z","BACKGROUND: In recent years, many changes have been observed in women's roles in organizations. In Iran, women face challenges to be promoted to high-level organizational positions. The present study aimed to examine the role of glass ceiling in promoting women to managerial positions from the perspective of the faculty members at Iran University of Medical Sciences.MATERIALS AND METHODS: This research was an applied study in terms of objectives and a descriptive-survey study in terms of data collection, variable monitoring and control, and generalizability. The statistical population of the study encompassed all clinical and basic sciences faculty members at Iran University of Medical Sciences in 2019-2020. The simple random sampling method was adopted, and the study instrument was the standard questionnaire of women's beliefs about glass ceiling developed by Smith (2012). To analyze the data, descriptive and inferential (namely paired-sample t-test and one-sample t-test) statistics were run in the SPSS software.RESULTS: The results revealed that glass ceiling dimensions could predict 48% of the variance of women's promotion to managerial positions. Furthermore, a significant difference was noticed between men and women's perspectives toward glass ceiling (P < 0.001); however, there was no significant difference between the two groups of clinical and basic sciences (P > 0.001).CONCLUSIONS: Failure to provide appropriate opportunities for qualified women to be promoted to managerial positions would result in nonexploitation of about half of the available capacities and talents. Women have unique abilities and soft skills in the human resource management. At the macro-level, policy-makers and planners to review the plans and delegation of organizational-managerial positions and also to further consider the role of women in managerial positions by observing gender justice and meeting criteria such as capability and expertise.",2021,,JOURNAL OF EDUCATION AND HEALTH PROMOTION,10,1,,WOS:000748889600016,10.4103/jehp.jehp_111_21,,#741,Ramezani 2021,"",""
Personal Statements in General Surgery: An Unrecognized Role in the Ranking Process,"Naples, R; French, JC; Lipman, JM; Prabhu, AS; Aiello, A; Park, SK","OBJECTIVE: Personal statements are a requirement of general surgery residency applications. Yet, their role in an applicant's final rank within a program remains unclear. This study explores the language used in personal statements to differentiate applicants in the general surgery residency ranking process.DESIGN: A textual analysis of general surgery residency applicant personal statements was performed. Using inductive coding and grounded theory, 3 main themes from personal statements were identified: my story, my future, my goals. These themes were utilized to build a dictionary consisting of over 400 descriptive terms in multiple categories. Data was extracted using the Linguistics Inquiry and Word Count program, which can linguistically determine basic characteristics from text. The data was stratified according to final rank and gender for analysis, using correlation and descriptive statistics.SETTING: Large, urban, academic general surgery residency program. PARTICIPANTS: One hundred nineteen personal statements during the 2018 to 2019 application cycle were analyzed. All applicants were interviewed and considered for inclusion on our final rank list. RESULTS: There were 68 (57%) females on the final rank list with no difference in the distribution of gender between those in the top and bottom halves (p = 0.11). Overall, personal statements for the top applicants scored higher in grit than those in the bottom half median 0.42% vs 0.35%, p = 0.03). Males ranked in the top half had less use of agentic (p = 0.04) and efficient/ organized (p = 0.03) words when compared with males ranked in the bottom half. In contrast, females ranked in the top half used more grit words compared to those in the bottom half (median 0.45% vs 0.35%, p = 0.004).CONCLUSIONS: Linguistic differences existed in the personal statements of top- and bottom-ranked applicants to a general surgery residency program. These findings provide an adjunctive tool for differentiating applicants based on this underutilized component of the ranking process. (C) 2020 Association of Program Directors in Surgery. Published by Elsevier Inc. All rights reserved.",2020,,JOURNAL OF SURGICAL EDUCATION,77,6,E20-E27,WOS:000594975900003,10.1016/j.jsurg.2020.03.021,,#742,Naples 2020,"",""
Barriers to Advancement in Academic Medicine: the Perception Gap Between Majority Men and Other Faculty,"Bateman, LB; Heider, L; Vickers, SM; Anderson, WA; Hood, AC; Jones, E; Ott, C; Eady, S; Fouad, MN","Background According to the American Association of Medical Colleges, women comprise 26% of full professors and 19% of medical school department chairs. African American and Latino faculty comprise 4.6% of full professors and 6.9% of department chairs. Objective Because of the lack of representation of women and racial/ethnic minority faculty at the highest levels of academic medicine, this study examines the perceptions of barriers to advancement by men and women academic medical school faculty of differing races and ethnicities to explore potential differences in perceptions by demographic group. Design Semi-structured one-on-one interviews were conducted between July and September 2017. Participants In order to give all faculty a chance to participate, faculty of all ranks and specialties were recruited from one southeastern medical school to participate in the study. Approach Interviews were audio recorded, transcribed, and analyzed by 3 members of the research team using an inductive approach to thematic analysis. Participants were organized into 4 groups for analysis-underrepresented in medicine (URiM) women, majority women, URiM men, majority men. Key Results Sixty-four faculty consented to participate in the study (56.2% women, 34.4% URiM). Subthemes were grouped under three main themes: Perceptions of Barriers to Advancement of Women Faculty, Perceptions of Barriers to Advancement of African American and Latino Faculty, and Perceptions of the Institutional Climate for Diversity. Majority men tended to voice distinctly different perspectives than the other three demographic groups, with the most notable differences between majority men and URiM women. Majority men tended to suggest that the advancement of women and URiM faculty was acceptable or getting better, the lack of URiM faculty in leadership was due mainly to pipeline issues, and women choose not to advance to leadership positions. Conclusion We found that participant gender and race/ethnicity shaped perspectives of medical school faculty advancement in distinct ways.",2021,,JOURNAL OF GENERAL INTERNAL MEDICINE,36,7,1937-1943,WOS:000612254800007,10.1007/s11606-020-06515-5,,#743,Bateman 2021,"",""
The Factors Affecting the Tenured Faculty Member Evaluation Score from the Perspective of Students of Jahrom University of Medical Sciences in 2016,"Hamedi-Asl, P; Saleh, S; Hojati, H; Kalani, N","One of the most commonly used methods in most countries, including Iran, to determine the success rate of a professor in achieving educational goals is the evaluation of professors from the perspective of students. Since the identification of the strengths and weaknesses of this type of evaluation from the viewpoint of professors and students plays an important role in improving the quality of education, the present study aimed to determine the factors affecting the professor evaluation score from the perspective of students in Jahrom University of Medical Sciences in 2016. The present research was a cross-sectional descriptive study in which 287 students of Different fields studying at Jahrom University of Medical Sciences in 2016 were selected as the sample. The required data were collected using a demographics form and a standard questionnaire on the factors affecting the students' opinions about the evaluation of professors. The data were analyzed using descriptive statistics (percentage and mean) and inferential statistics (Mann-Whitney U test) in SPSS-21. The results of Mann-Whitney U test showed that there is a significant difference between male and female students about the importance of teaching skills in the professor evaluation (p=0.001). Female students obtained higher scores than males in this regard. In addition, a significant difference was observed between students of different semesters about the importance of individual characteristics, teaching skills, communication skills, and educational rules in the evaluation of professors (p<0.05). The highest score on the quadruple domain was observed in students of the eighth semester. The results also indicated that there is a significant difference between students of different educational levels in terms of the importance of individual characteristics in the evaluation of professors (p<0.05). The highest score on the importance of individual characteristics in the evaluation of professors was related to master students. However, there was no significant difference between single and married students and also students of Different fields about the importance of the quadruple domains in the evaluation of professors (p>0.05). The most important domains affecting students' evaluation of professors included teaching skills (4.07 +/- 0.56), communication skills (3.84 +/- 0.68), educational rules (3.81 +/- 0.78), and individual characteristics (3.33 +/- 0.78), respectively. According to the study results, 75.46% of students believed that teaching skills are the most important domain affecting the evaluation of professors. Communication skills (67.99%), educational rules (63.92%), and individual characteristics (49.58%) ranked second to fourth. The study findings showed that teaching skills are the most important factor for students in the evaluation of professors, and communication skills, educational rules, and individual characteristics are other important factors in this regard. To achieve better and more realistic results in evaluations, it is recommended to correct and improve the evaluation tools and processes. Since teaching skills are the most important domain in the evaluation of professors, it is necessary for professors to broaden and update their knowledge and information by participating in workshops and seminars and studying the resources.",2018,,JOURNAL OF RESEARCH IN MEDICAL AND DENTAL SCIENCE,6,2,233-239,WOS:000437509500035,10.24896/jrmds.20186236,,#744,Hamedi-Asl 2018,"",""
Gender and academic year as moderators of the efficacy of mobile app interventions to promote physical activity in adolescents: a randomized controlled trial,"Mateo-Orcajada, A; Vaquero-Cristóbal, R; Abenza-Cano, L","No previous study has analyzed the differences in the effectiveness of an intervention with mobile applications, according to gender and academic year, on the level of physical activity, body composition, and physical fitness of adolescents. For this reason, the aim of the present investigation was to establish the differences in the change in level of physical activity, kinanthropometric and derived variables, and fitness with an intervention to promote physical activity base on the use of mobile applications in adolescents according to gender and academic year. A randomized controlled trial was carried out with a 10-week intervention with mobile applications that was promoted by the physical education department of the school. The final sample consisted of 400 adolescents (210 males and 190 females; mean age: 13.96 +/- 1.21 years). A total of 240 adolescents were placed in the experimental group, and 160 were placed in the control group. Physical activity, body composition and physical fitness were measured before (pre) and after the intervention (post). During the intervention, four apps were mandatory used by the adolescents (Strava, Pacer, MapMyWalk, Pokemon Go) a minimum of three times a week. The distance to be traveled increased weekly during the intervention. The control group did not use the apps but continued to perform their physical activities as normal. The results showed that the use of mobile apps was higher in females (p < 0.001; 71.1% females vs 50.0% males) and adolescents in higher academic year (p < 0.001; 74.4% fourth academic year vs 53.8% first academic year). Moreover, the use of the apps prevented the increase of variables related to fat accumulation (body mass index (BMI), fat mass, sum 3 skinfolds, waist, and hips girths). Specifically, the differences between male and female were significant in BMI (p < 0.001; mean diff: -0.352), corrected calf girth (p = 0.008; mean diff: -0.498), fat mass (p = 0.025; mean diff: 0.748), handgrip right (p = 0.002; mean diff: -1.359), handgrip left (p = 0.002; mean diff: -1.103), and countermovement jump (p = 0.002; mean diff: -2.456), while when considering academic year, differences were significant in height (p < 0.001-0.044; mean diff: -1.099 to -0.509), sum of 3 skinfolds (p = 0.046-0.047; mean diff: -3.255), waist girth (p = 0.048; mean diff: 0.584), hip girth (p < 0.001-0.008; mean diff: -1.461 to -0.777), corrected calf girth (p = 0.019-0.029; mean diff: -0.539 to -0.482), and fat mass (p = 0.025-0.046; mean diff: 1.011 to -1.392). It can be concluded that mobile apps can be a great alternative to promote the practice of physical activity, decrease of fat variables, and improve some physical fitness variables, especially in females and adolescents in higher academic year. As a consequence of the above, gender and academic year should be considered in future interventions with mobile apps, as the effects in kinanthropometric and derived variables, and fitness and the follow-up of the intervention by adolescents may be different depending on these factors. The research protocol was registered prior to the start of the study in ClinicalTrials.gov (code: NCT04860128), under the name ""New technologies as a tool for health promotion in schoolchildren of compulsory secondary education"". https://clinicaltrials.gov/ct2/show/NCT04860128?term=NCT04860128&draw=2&rank=1.",2023,,HUMANITIES & SOCIAL SCIENCES COMMUNICATIONS,10,1,,WOS:001129661800002,10.1057/s41599-023-02502-3,,#745,Mateo-Orcajada 2023,"",""
Trends in Faculty Tenure Status and Diversity in Academic Radiology Departments in the United States,Malhotra A.; ; Futela D.; Payabvash S.; Wintermark M.; Jordan J.E.; Gandhi D.; Duszak R.,"Background: Faculty tenure at U.S. medical schools has become less commonplace over the last several decades. <ovid:br/>Purpose(s): This study aimed to assess the long-term trends in tenure status, according to gender and underrepresented in medicine (URiM) status for academic radiology faculty in US medical schools. <ovid:br/>Material(s) and Method(s): The Association of American Medical Colleges (AAMC) Faculty Roster was used to study the number and proportions of academic radiology faculty (including radiologists and radiation oncologists) from 2000 to 2023 by tenure status stratified by gender and underrepresented in medicine (URiM) status. Simple linear regression was used for statistical comparisons. <ovid:br/>Result(s): The total number of academic radiology faculty increased from 5411 in 2000 to 10,597 in 2023. The proportion of non-URiM men decreased (from 73% to 65%), largely replaced by non-URiM women (from 21% to 27%), URiM men (3.7% to 4.4%), and URiM women (1.9% to 3%). The proportion of tenure-line (both tenured and on tenure track) radiology faculty members decreased across all groups, from 40% to 20% of total, an approximate 1%-point per year on average. Representation of women among tenure-line faculty increased (17% to 23% in 2023), but URiM representation remained stagnant (4.6% to 4.8% in 2023). When ranked by representation of female and URiM faculty among total tenured faculty, radiology placed 16th (of 18) for female representation (above surgery and orthopedics), and 18th (last) for URiM representation. <ovid:br/>Conclusion(s): Since 2000, academic radiology faculty nationally has enlarged with increased representation of women but remains dominated by non-underrepresented men (65%). Underrepresented groups have increased only marginally. Tenure-line faculty positions decreased across all groups. Similar to other clinical departments, women and underrepresented groups in radiology had a lower proportion of tenure-line faculty than non-underrepresented men. Clinical Relevance Statement: Since 2000, gender and racial/ethnic diversity in academic radiology has improved only marginally, particularly for tenure-line faculty. Increases in non-tenure positions nationwide likely represent an overall shift in academic practice prioritization of clinical over educational and research missions.<ovid:br/>Copyright &#xa9; 2024 The Association of University Radiologists",2024,/,Academic Radiology,,"(Malhotra) Department of Radiology and Biomedical Imaging, Yale School of Medicine, Tompkins East 2, 333 Cedar St, New Haven, CT, United States(Futela) Department of Radiology and Biomedical Imaging, Yale School of Medicine, New Haven, CT, United States(P",,2036072078,https://dx.doi.org/10.1016/j.acra.2024.11.025,39632216,#746,Malhotra 2024,"",""
