Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
African American males' experiences on multiracial student teams in engineering,"Cross, K.J.; Paretti, M.C.","Team projects in engineering are critical sites for professional and personal development as students interact with peers and faculty on projects designed to simulate professional engineering work. These projects allow students to practice behaviors and roles to support their engineering identity development and sustained participation in STEM. However, such projects can also have negative impacts on students from underrepresented populations. Multiple studies of women's experiences on such teams point to unequal gender dynamics and negative experiences. Few studies, however, have focused on racial dynamics. To fill this gap, the current study uses phenomenology to explore the experiences of African American males on multiracial student engineering teams. Eight African American male engineering students were interviewed three times over the course of a semester as they worked on team projects. Intergroup contact theory (ICT), a social science theoretical framework based on the contact hypothesis to reduce anxiety between distinct social groups via interaction under specific conditions, informed the study design. Overall, participants described positive team experiences that included personal interactions and significant awareness of the negative stereotypes about African Americans in engineering and society. The participants also described a lack of friendship opportunity and conflict associated with unmet expectations. Interestingly, participants described their proactive effort to dispel negative stereotypes. Emergent themes are discussed as well as implications for faculty's approach to student teams or unconscious bias of teammates.",2020,/,Journal of Women and Minorities in Science and Engineering,26,4,381-411,,10.1615/JWomenMinorScienEng.2020033004,,#590,Cross 2020,"",""
Women in radiology: why is the pipeline still leaking and how can we plug it?,"Weigel, Katharina S; Kubik-Huch, Rahel A; Gebhard, Catherine","Today, >50% of medical students are women. This proportion, however, dramatically decreases throughout the higher levels of academia, a phenomenon described as the ""leaky pipeline."" This gender disparity is particularly pronounced in academic radiology, mirrored by a significant lack of women in editorial board positions, key authorship positions, and conference keynote lectures. The scientific invisibility is not only a key hurdle facing women in radiology, the lack of female role models and mentors in this context might also negatively affect career choices of young female radiologists thereby further widen the existing gender gap. In this article, the origins of the ""leaky pipeline,"" the reasons for women’s choice or rejection of careers in academic medicine, as well as solutions as to how the continued loss of a large part of the talent pool can be prevented, are discussed. Active monitoring and intervention are needed to identify problems, plan targeted actions, and evaluate their efficacy. Among those are measures that address a lack of support in the workplace, specific mentoring needs of women, ﬂexible working hours and opportunities to align work and family, ﬁnancial constraints, and support for returners after career breaks. Cooperative steps of politics and universities need to be taken that ensure a sustainable way forward to enable many talented women in radiology to achieve their full potential. © The Foundation Acta Radiologica 2019.",2020,,Acta Radiologica,61,6,743-748,,10.1177/0284185119881723,,#591,Weigel 2020,"",""
The Role of the Society of Mining Professors in Promoting Gender Equality in the Field of Mining,"Barakos, George; Binder, Angela; Brickey, Andrea; Pavlovic, Natalija; Radl, Alexandra; Sarver, Emily; Schubert, Mareike","The Society of Mining Professors (SOMP) forms a global community of academics dedicated to advancing mining engineering and related sciences. Their primary aim is to promote scientific, technical and professional knowledge to ensure a sustainable supply of minerals and support responsible mining practices. Through information exchange, the promotion of research and teaching partnerships and other forms of collaboration, SOMP significantly contributes to the advancement of raw materials sciences. A particular focus is on supporting the professional development and social awareness of its members. These efforts aim to increase the representation of women in this field and promote gender equality. Membership in the SOMP is open to all who are directly involved or associated with the training of mining engineers, with a special emphasis on facilitating younger academics’ entry into the international network. The organization also advocates for equality and diversity in the mining sector and creates a platform for intense exchange and collective advancement of its members through annual meetings. © 2024, Bergbau-Verwaltungsgesellschaft mbH. All rights reserved.",2024,,Mining Report,160,5,440-447,,,,#592,Barakos 2024,"",""
Examining the self-efficacy of teacher candidates’ lifelong learning key competences and educational technology standards,"Kan, A.U.; Murat, A.","The aim of this study is to examine the relationship between the candidate’s lifelong learning key competences and educational technology standards self-efficacy. Relational scanning model was used in the study. The sample of the study consists of 594 teacher candidates enrolled in the pedagogical formation course of the Faculty of Education of Fırat University. In order to collect data, the “Lifelong Learning Key Competences Scale” developed by ŗahin, Akbaşlı and Yanpar-Yelken (2010) and “Competences Scale for Educational Technology Standards” developed by Çoklar (2008) were used. Diagnostic analysis, t-test, MWU and Pearson Correlation analysis were benefited from for data analysis. According to the analyzes, it was determined that teacher candidates participated in lifelong learning key competencies in upper intermediate level in dimensions other than “communication in foreign language competence” sub-dimension. Significant results were found in favor of female candidates in terms of the “competence of communication in the mother tongue”, “competency to learn learning”, “competency of social citizenship awareness” and according to the gender variable across the scale. It is determined that teacher candidates have high level of educational technology standards self-efficacy. A significant difference in favor of female candidates was observed according to the gender variable “technological processes and concepts knowledge”, and according to gender” learning environments and planning and designing of learning experiences” sub-dimensions. It was figured out that teacher candidates had moderate level positive relationships between the key competences of lifelong learning and the educational technology standards self-efficacy sub-dimensions. In the light of the results of the research, it has been recommended some suggestions.",2020,03/,Education and Information Technologies,25,2,707-24,,10.1007/s10639-019-10072-8,,#593,Kan 2020,"",""
Career choices in information and communication technology among South Western Nigerian women,"Ojokoh, Bolanle Adefowoke; Adeola, Oladele Stephen; Isinkaye, Folasade Olubusola; Abraham, Chon","This study is designed to discover the key factors for the under-representation and lack of career progression or otherwise of women in the ICT field, specifically in South Western Nigeria. Questionnaires were administered to women (i.e., students, lecturers and other staff) studying or working in selected higher institutions. The results show that 90% of the women studied are self-motivated in their choice of the ICT career with very little external incentivizing or encouragement supporting their choice, besides the lure of high compensation and prestige associated with skilled ICT work. The slight influence on the career choice of women to pursue ICT derives from everyday use of computers and career information provided by role models and mentors, which are atypical, while, those women who did not choose a career in ICT did so because of their perception of the overabundance of required programming skills. Other barriers include environmental working conditions, infrastructure and electricity in the work area needed to support ICT related work. Although, many of the career women believe that they are competitive with their male counterparts in ICT; the fact remains in South Western Nigeria that only a few women are senior associates at organizations in the ICT field. Recommendations are offered to decrease this disparity and address enabling conditions for change. Copyright © 2014, IGI Global.",2014,,Journal of Global Information Management,22,2,48-77,,10.4018/jgim.2014040104,,#594,Ojokoh 2014,"",""
“Simply the best”: Professors nominated by students for their exemplary technology practices in teaching,"Jorgensen, M.; Havel, A.; Fichten, C.; King, L.; Marcil, E.; Lussier, A.; Budd, J.; Vitouchanskaia, C.","Our goal was to explore the technology related pedagogical practices of college professors deemed by their students to be excellent in using technology in their teaching. We explored the views of 114 community/junior college professors who were nominated by their students as excellent in using technology in their teaching using both questionnaires and interview methods. Results were analyzed using descriptive and inferential statistics. Results show no gender or years teaching in college differences in professors’ self rated proficiency or comfort with technologies. Results also show that most professors taught themselves how to use technologies with the help of online resources, through trial and error, and with help from colleagues and support staff. Challenges using technology were related primarily to technical problems, such as technologies not working and the institution’s computers and networks being slow. However, professors in our sample usually had a back-up plan and found ways to carry on even if the technology failed. Our findings report on the most and least frequently used technologies in face-to-face teaching, on how professors typically used the course management system, on how professors communicate with students, including the very small number who used social media to do this, and the likelihood of allowing students to use their personal mobile technology in class. Our findings also show that the professors showed their students how to use technologies required for the course. We discuss the practical significance of our findings and their implications for faculty, students, and the institution itself. In particular, we make recommendations about the need for ongoing collaboration between the institution, the professors, and the students and about technology related professional development professors would like to see their college provide.",2018,01/,Education and Information Technologies,23,1,193-210,,10.1007/s10639-017-9594-1,,#595,Jorgensen 2018,"",""
The Underrepresentation of Women in Computing Fields: A Synthesis of Literature Using a Life Course Perspective,"Main, J.B.; Schimpf, C.","Using a life course perspective, this literature review synthesizes research on women’s underrepresentation in computing fields across four life stages: 1) pre-high school; 2) high school; 3) college major choice and persistence; and 4) post-baccalaureate employment. Issues associated with access to, and use of, computing resources at the pre-high school and high school levels are associated with gender differences in interest and attitudes toward computing. At the college level, environmental context (classroom design, interactions with peers and role models, signals from stereotypical images) contribute to whether students will major in computing, whereas psychosocial factors (e.g., sense of belonging and self-efficacy) and departmental culture play a role in persistence in computing fields. As in other fields, issues associated with work-life conflict, occupational culture, and mentoring/networking opportunities play a role in women’s participation in the computing workforce. Several initiatives and programs have been implemented to address women’s underrepresentation in computing fields. While great strides have been made in making computing more accessible, the life course perspective highlights the importance of longitudinal studies in identifying students’ pathways to and through computing fields, as well as how interventions across life stages may intersect or cumulate to generate trends in computing participation.",2017,11/,IEEE Transactions on Education,60,4,296-304,,10.1109/TE.2017.2704060,,#596,Main 2017,"",""
Research of the college coaches evaluation index system based on the fuzzy comprehensive evaluation model,"Chen, Jing Fei; Yang, Aimin; Zhou, Xin; Yan, Longge","In order to know how to choose the best college coach or coaches, a mathematic model will be built in this paper. Firstly, according to Delphi method and CES scale, the indicator system of coaches' competence is given and improved. Thus nine indicators for evaluation of best coaches are determined. We know the most influenced factors are won pct,years,popularity through weighted analysis. By applying Matlab, gain the weight vector A = (0.5464, 0.1804, 0.2732)T. At the same time, the fuzzy comprehensive evaluation of both male and female college coaches in basketball, ice hockey and soccer are gained as follows respectively: 146.576, 152.6493, 127.0001, 147.8392. An outstanding test is conducted on comprehensive evaluation, and there is no big difference in each evaluation indicator. The evaluation model of best college coaches can be applied to all projects and genders based on fuzzy mathematics. Secondly, after the study of teaching methods of PE coaches, the indicators of best representative coaches are chosen across the whole America. Data are integrated, and then a line chart is drawn, in which each indicator changes with time. Pct changes obviously in this chart and the other three indicators change within a certain range. All this shows that teaching methods of college coaches change evidently. Finally, choose data of top 50 college coaches in baseball,football and softball in America. Based on Principal factor weight vector in this model, A = (0.5464, 0.1804, 0.2732)T, fuzzy comprehensive evaluation is gained. Calculate the top 5 best college coaches in sports mentioned above across America with the help of matlab. To ensure the rationality of the model, BP nerve net will be used to test it. According to wj(t+1)= wj + η(t)σpOpj + α[wj(t) - j(t-1)] , the data of top 4 in softball will be input, we know t = 4.9276, which is similar to the output of 5th one. © 2014 Trade Science Inc. - INDIA.",2014,,BioTechnology: An Indian Journal,10,2,292-298,,,,#598,Chen 2014,"",""
Expected competencies of construction project managers in Zimbabwe,"Moyo, Tirivavi; Chigara, Benviolent","Purpose: Increased construction risk due to the complexity and numerous construction performance challenges requires improved construction project managers’ competence. However, contextual interrogation of these competencies is limited. This paper aims to report on a study that sought to determine the expected competencies of construction project managers and assesses the existence of statistically significant differences due to gender, designation and educational levels of respondents. Design/methodology/approach: A quantitative research design was instituted through the administration of a questionnaire survey on Project Managers, Architects, Engineers and Quantity surveyors working for consultants and contractors’ organizations. Descriptive and inferential statistics analysed significant differences due to demographic variables. Factor analysis was also used to reveal interrelated significant sets of competencies expected of construction project managers. Findings: Factor analysis determined 11 significant components with the highest-ranked components comprising organizational savvy and experience in managing project constraints. The univariate analysis determining effective communication, leadership and good team-building skills as being the three most critical expected competencies. Significant differences due to educational levels were established, with shortcomings existing in those with Diplomas. Research limitations/implications: The higher education institutions need to establish curricula designs that align with the competency expectations. Mentorship programmes within construction organizations can also be significant in bridging the existing competence gap. However, due to the exploratory nature of the study, the insights of clients were not considered. Originality/value: The study determined competencies for construction project managers and demographic-specific interventions. © 2021, Emerald Publishing Limited.",2023,,"Journal of Engineering, Design and Technology",21,3,711-732,,10.1108/JEDT-02-2021-0096,,#600,Moyo 2023,"",""
Exploring factors affecting academics’ adoption of emerging mobile technologies-an extended UTAUT perspective,"Hu, S.; Laxman, K.; Lee, K.","With the proliferation of technology and the Internet, the way education is delivered has undergone a rapid change in different educational settings. Whilst a large amount of research has investigated the implementation of mobile technologies in education, there is still a paucity of research from a teaching perspective across disciplines within higher education. For this reason, this study investigated the acceptance, preparedness and adoption of mobile technologies by academic faculties within higher education, using the context of China. Underpinned by the extended Unified Theory of Acceptance and Use of Technology (UTAUT2) Model, a large-scale quantitative survey investigated the factors affecting academics’ behavioural intentions and use for mobile technologies, and variations between different demographic groups. Findings suggested that the most significant factors affecting academics’ behavioural intention and behaviours of use were their performance expectancy, facilitating conditions, hedonic motivation and habit. Behavioural intention also affected how the faculty staff used their mobile technologies. Moreover, gender, age, teaching experience and discipline were found to be moderating factors. This research provides further verification of the effectiveness of the UTAUT2 Model in the higher education context and the field of new technologies implementation. Findings from this study provide beneficial insights for universities, faculties, and academics in policymaking, faculty management, professional development and lecturer instruction concerning mobile technologies.",2020,,Education and Information Technologies,25,5,4615-35,,10.1007/s10639-020-10171-x,,#602,Hu 2020,"",""
Improving Postdoctoral Training Programs through Alumni Perspectives and Experiences : A Study of NCAR’s Advanced Study Program,"Haacker, Rebecca; Vara, Marissa; Sloan, Valerie; Montano, Patricia; Davis, Chris; Landolt, Scott; Briggs, Scott","The Advanced Study Program (ASP) at the National Center for Atmospheric Research has supported the career development of postdoctoral fellows for over 60 years. This study of ASP alumni helps better understand their career paths and provides a window into the geoscience community. It examines career aspirations and job satisfaction, as well as experiences with mentoring and attitudes about diversity and inclusion in the workplace. While about half of ASP alumni today work in academia, job changes and pursuit of careers outside of academia are increasing. Former ASP participants are actively engaged in mentoring and are supportive of efforts in diversity, equity, and inclusion (DEI). Alumni who identify as women reported feeling less supported by their employers in their career growth and in their service activities such as mentoring than alumni who identify as men. The study also found that women engage in a broader range of DEI activities and mentor more often out of altruistic reasons rather than as an expectation of their position. In addition to mastering research and teaching skills, future postdocs will need training in leadership, grant writing, DEI, and project management to succeed in today’s geoscience workforce. © 2024 American Meteorological Society.",2024,,Bulletin of the American Meteorological Society,105,1,E206-E217,,10.1175/BAMS-D-22-0029.1,,#603,Haacker 2024,"",""
Whether to flip Extreme Apprenticeship: which is more effective in programming instruction?,"Hopcan, S.; Polat, E.; Albayrak, E.","Programming knowledge is more important than ever in the digital world. However, teaching programming can be challenging, especially with novice learners. Considerable research has been conducted into the most effective methods for teaching programming. Extreme apprenticeship, a variation of cognitive apprenticeship, is a method that has been used in teaching programming at university level in recent years. Because this method focuses particularly on completing lots of exercises with coaching and guidance, it may solve many problems related to learning programming. Flipped learning can be useful for student preparedness and providing sufficient theoretical knowledge at the beginning of the course. This study compares the applications of the extreme apprenticeship method, flipped extreme apprenticeship, and traditional classroom, analyzing them at the university level in terms of their effects on academic achievement and engagement coupled with gender differences. The findings of the study indicate that the extreme apprenticeship and flipped extreme apprenticeship instructional methods improve academic achievement and student engagement in introductory programming more than the traditional method. The results of the research point to important directions for the development of the extreme apprenticeship method in programming instruction and provide a guide for instructors.",2022,/,Education and Information Technologies,,,10731-56,,10.1007/s10639-022-11055-y,,#604,Hopcan 2022,"",""
Analysis on the difference of college teachers' professional pressure and strategies to improve teachers' mental health under the expectancy theory,"Xiao Liang; Bautista, O.O.","BACKGROUND: Professional pressure is one of the most concerned issues in society. Teachers are a group of people with greater professional pressure. The pressure sources include students, schools and society. OBJECTIVE: This exploration aims to explore the professional pressure and mental health of college teachers. METHOD: Based on the expectancy theory, the professional pressure and mental health of different college teachers are investigated. The overall steps are as follows: the determination of topic, questionnaire design, questionnaire distribution and recovery, questionnaire data analysis to obtain results, as well as countermeasure analysis based on the results. RESULTS: The investigation suggests that the sores of college teachers' work pressure load, family life pressure, interpersonal pressure, physical and mental pressure, leadership and organizational factors pressure, career development pressure, scientific research, and professional title pressure are high. From senior to elementary, the pressure of teachers increases first and then decreases. The professional development pressure of liberal arts teachers is significantly higher than that of science teachers and engineering teachers (P0.05). Among science and engineering teachers, the professional development pressure of science teachers is relatively high. Men have better mental health than women (P0.05). Unmarried teachers have the best mental health status, followed by married and finally divorced (P0.05). The mental health of senior and elementary teachers is significantly better than that of sub-senior teachers and intermediate teachers (P0.05). CONCLUSION: The investigation on professional pressure and mental health of college teachers can contribute to the related problem solving in China, as well as enrich the content of relevant fields in China.",2021,/,"WORK: A Journal of Prevention, Assessment & Rehabilitation",69,2,543-57,,10.3233/WOR-213498,,#605,XiaoLiang 2021,"",""
Career Reflections from a Chinese American Geology Professor,"Chan, Marjorie A.","I’ve enjoyed a rich career of four decades in academia as a Chinese American sedimentary geology professor. From the start, I was a clear minority, being nonwhite and a woman, but somehow with strong mentors and good fortune, I survived, persevered, and flourished. Despite discrimination and marginalization, there have been many positives, and the superb students and colleagues I have met on my journey have enriched my life immensely. I want to see geoscience change to become one of the most inclusive sciences because it is really a capstone science that needs broad and diverse perspectives. I hope my story can encourage others and also highlight how we should continue to create opportunities for inclusive participation. The future of our Earth and the balance of nature and society depend on it!. © 2024 The Geological Society of America. All rights reserved.",2024,,Memoir of the Geological Society of America,223,,11-21,,10.1130/2024.1223(02),,#606,Chan 2024,"",""
The Chi-Sci Scholars Program: <i>Developing Community and Challenging Racially Inequitable Measures of Success at a Minority-Serving Institution on Chicago’s Southside</i>,"Sabella, M.S.; Mardis, K.L.; Sanders, N.; Little, A.","Ensuring that all students who want to pursue degrees and careers in science can do so is an important goal of a number of undergraduate STEM equity programs throughout the United States. Many of these programs, which promote diversity and the importance of diversity in science, directly address the 2012 PCAST report, which notes that “1 million additional STEM Professionals will be needed within the next decade” and “women and members of minority groups now constitute approximately 70% of college students, but earn only 45 percent of STEM degrees.” The PCAST report also indicates that these students “leave STEM majors at higher rates than others and offer an expanding pool of untapped talent.” Many of these programs recognize that it is important to provide students with a variety of support: financial, mentoring, research-based instruction, cohort development, and specific activities tailored to target population strengths and needs.",2017,,Physics Teacher,55,6,350-5,,10.1119/1.4999730,,#607,Sabella 2017,"",""
MOOCs and NOOCs in the Training of Future Geography and History Teachers: A Comparative Cross-Sectional Study Based on the TPACK Model,"Ortega-Sanchez, D.; Gomez-Trigueros, I.M.","MOOCs (Massive Open Online Courses) and NOOCs (Nano Open Online Courses), which are part of e-learning, are being incorporated into the online teaching strategies of higher education institutions around the world. Research on the outcomes of their implementation has shown both their educational potential and their limitations. However, little is known about the instructional effectiveness of these courses and their potential contribution to the acquisition of specific competencies linked to the TPACK (Technological Pedagogical Content Knowledge) model for the training of future Geography and History teachers. To this end, this study examines perceptions regarding the instructional effectiveness of two MOOCs and two NOOCs on geographical and historical education, through an analysis of the performance in TPACK competency dimensions of future teachers (n = 1993). Based on a cross-sectional descriptive approach, central tendency statistics analyses (mean and standard deviation) and inferential analyses (MannWhitney U test and Wilcoxon rank-sum) were used. Participants reported optimal levels of satisfaction across all competency dimensions of the model for their teacher training. Inferential statistical analyses further revealed the existence of statistically significant differences depending on participants’ university and gender. Both the instrument applied and the results obtained are of use in making educational decisions regarding the design and implementation strategies of MOOCs and NOOCs specifically aimed at the professional development of future Geography and History teachers.",2020,/,IEEE Access,8,,4035-42,,10.1109/ACCESS.2019.2963314,,#608,Ortega-Sanchez 2020,"",""
Continuing Education (CE) of LIS Professionals: Need Analysis & Role of LIS Schools,"Rafiq, M.; Jabeen, M.; Arif, M.","Information explosion, development and applications of ICTs, changing dynamics of information users, and evolving trends in library and information services have promoted the discussion of continuing education (CE) in Library and Information Science (LIS) domain. ICTs are increasingly changing the landscape of libraries and challenging the traditional prevailing roles of LIS professionals. LIS professionals find it hard to remain in context in this technological era. They require the new set of skills and knowledge to address the challenges and issues of their professional life. The purpose of this study was to explore the opinions of LIS professionals to make an assessment about CE needs and the role of library schools to address these needs. The study opted sequential mixed methods of research. In first phase, an online survey was conducted to meet the objectives of the study. Data was collected by using a structured questionnaire. A total of 144 responses (70% male and 30% female) were received. In 2nd phase, a focus group was conducted to collect the qualitative data. The meta inferences were drawn on the basis of inferences of both QUAN and QUAL strands. The findings of the study revealed that respondents perceive a very active and instrumental role of LIS schools in their continuing education. Workshops, post-master certificate, and post-graduate diplomas were preferred formats of continuing education programs. The respondents preferred week long and 1-6 months long CE programs. In terms of the timings, weekends programs were most preferred. The respondents recommended that course instructor should be based on the contents of the course and a blend of teaching faculty and practitioners may be productive. The study also identified core areas of CE offerings.The findings of the study are helpful for LIS schools, professionals, trainers, funding bodies and policy makers. The study has the potential to bridge the gap by providing insight about the CE needs and recommend the concrete suggestions to act upon. [All rights reserved Elsevier].",2017,01/,Journal of Academic Librarianship,43,1,25-33,,10.1016/j.acalib.2016.10.004,,#610,Rafiq 2017,"",""
Impact of a Virtual Introduction to Radiation Oncology Lecture on Stimulating Specialty Interest among Diverse Medical Students at Multiple Institutions,"Mattes, M.D.; Gayed, G.; Thomas, C.R.; Deville, C.","Purpose/Objective(s)Many US medical students lack access to basic education in radiation oncology (RO). This is particularly common at schools with higher enrollment of students underrepresented in medicine (UIM), which may contribute to inadequate diversity in the RO workforce. We hypothesize that a virtual, cross-institutional lecture introducing students to a career in RO will be valuable to students less likely to have access to it otherwise, and increase their interest in RO as a career.Materials/MethodsA 1-hour, live, virtual, extracurricular lecture was offered to all (A) 15 US medical schools with at least 15% enrollment of UIM students per AAMC data, (B) 23 other medical schools lacking an affiliated RO residency program or department, and (C) a convenience sample of 22 medical student groups comprised of primarily UIM members at any US medical schools with contact information available online. Each lecture was promoted broadly, and the overall number of students invited is unknown. The lectures were given individually to each school by a singular academic radiation oncologist. A post-lecture electronic survey of 6 multiple choice and Likert-type questions was used to capture data from participating students. Descriptive statistics are reported. The Fisher's Exact test and Mann-Whitney U test were used to compare subgroups of students based on medical school year, gender, race, ethnicity, and presence of affiliated RO department.Results197 students from 13 institutions attended a lecture, and 114 responded to the survey (response rate 58%). Students' demographics included: 68% 1st years, 59% female, 42% white, 32% Asian, 13% Black, 15% Hispanic, and 61% from a school without a RO department. When coordinated by an UIM student group, 60% of respondents were UIM, as compared to 16% UIM respondents when promoted to all medical students (p p=0.05). Only 19 students (17%) reported previously hearing a RO lecture. 98 students (86%) expressed more interest in pursuing a career in RO after the lecture. There was no significant difference in interest in RO for any demographic subgroups of participants. 18 students (16%) contacted the speaker afterwards for guidance on research or mentorship opportunities locally or nationally.ConclusionVirtual RO exposure was feasible to deliver to students less likely to be exposed, and successfully stimulated interest in the specialty among most students regardless of their gender, race, or ethnicity. Sustainable pathways are needed to link these students to RO departments with mentors and sponsors who can help facilitate a more diverse RO workforce. All rights reserved Elsevier.",2022,/,"International Journal of Radiation Oncology, Biology, Physics",,,e141-e141,,10.1016/j.ijrobp.2022.07.984,,#611,Mattes 2022,"",""
Research on Educational Guidance of College Students' Career Planning Awareness in the Context of Informatization,"Xiong, Binru","The rapid development of science and technology has brought society into the era of digital intelligence, which not only changes people’s way of production and life but also brings unprecedented changes to practical courses such as career planning for college students. The study constructs a model of factors influencing college students’ career planning based on relevant theories of college students’ career planning education. After the correlation analysis and regression analysis of the career planning ability and the factors, as well as the difference analysis of the career planning ability of college students, the model of career planning education for college students based on SWOT analysis is proposed. There are significant correlations between family care support, career lectures, mentoring behavior, career information acquisition, and career planning ability (p-value is less than 0.005). The four independent variables have an impact coefficient of 0.186, 0.010, 0.092, and 0.291 on the career planning abilities of college students. P-value of significance of gender, major, age, and career counseling experience on each dimension of college students’ career planning is less than 0.05, and there is a significant difference between college students’ career planning ability in gender, major, age, and career counseling experience. © 2024 Binru Xiong, published by Sciendo.",2024,,Applied Mathematics and Nonlinear Sciences,9,1,,,10.2478/amns-2024-2272,,#612,Xiong 2024,"",""
A Study on the Career Development Patterns of Special Education Needs Students in the High School Stage,Chau Hsiao Lan,"This study used the “Career Development Patterns Scale” to investigate and analyze the career development patterns of 325 sophomores with special education needs in general high schools in Taiwan. For the data of the scale, this study used the SPSS18.0 version to perform descriptive statistics, one-way ANOVA, percentage compliance and single sample t-test. The main findings are as follows: 1) the score of male students in realistic pattern and investigative pattern is higher than that of female students; the score of female students in artistic pattern and social pattern is higher than that of male students; most of the female students are in humanity pattern, and most of the male students are in the mathematics and physics pattern; 2) the score of students with severe/extremely severe disability in conventional pattern is higher than that of students with other levels of disability; 3) the choice of academic groups affects career development pattern; the score of students choosing the second group in investigative pattern is higher than that of those choosing the first group; the score of students choosing the second and third groups in mathematics and physics pattern is higher than that of those choosing the first group; 4) the percentage compliance between students choosing different groups and advantaged career development patterns is 65.24%, suggesting that approximately 35% of the students fail to choose adequate groups; the compliance rate of female students is higher than that of male students; the compliance rate of students with mild and medium disability is also higher; 5) there is a significant difference in five career development patterns between general students and those with physical and psychological disability; the score of female students with special education needs in social pattern and humanity pattern is higher than that of general students. In addition to proposing future research directions, this study also suggested high schools should provide career development strategies different from those from general high school student to special education needs students (SEN students), take into account the gender of level of disability and incorporate advanced career development patterns to assist SEN students to acquire more adequate career development.",2014,12/,International Journal of Information and Education Technology,4,6,502-7,,10.7763/IJIET.2014.V4.459,,#613,ChauHsiaoLan 2014,"",""
A field-based view on gender in the information systems discipline: Preliminary evidence and an agenda for change,"Gupta, Babita; Loiacono, Eleanor T.; Dutchak, Iaroslava Gloria; Thatcher, Jason Bennett","Gender disparities are an often-cited concern of the information technology (IT) workforce in general, and technology-focused fields, such as information systems, in particular. These worries have been underscored by evidence from practice, which indicates low rates of participation by women in the IT workforce, and have been exacerbated by suggestions that women lack an aptitude for technical work. Motivated by events in practice, and recent events in our own discipline, this editorial considers how gender shapes the careers of women and men in the information systems academe in relation to their employing institutions and to the Association for Information Systems (AIS). Based on a survey of 279 AIS members, we offer insights into whether women and men feel equitably treated in terms of support, job satisfaction, opportunities for career advancement, quality of mentoring, and sexual harassment in their AIS interactions and at their employing universities. We find that women and men report different experiences in the workplace, in relation to the professional association, and in regard to their opportunities for career advancement. Given these differences, we offer an agenda for change within the AIS and a call to action aiming for gender equity within the information systems community. © 2019 by the Association for Information Systems.",2019,,Journal of the Association for Information Systems,20,12,1870-1900,,10.17705/1jais.00588,,#614,Gupta 2019,"",""
"Effective, sustained inquiry-based instruction promotes higher science proficiency among all groups: a 5-year analysis","Marshall, J.C.; Alston, D.M.","Student’s performance in science classrooms has continued to languish throughout the USA. Even though proficiency rates on national tests such as National Assessment of Educational Progress are higher for Caucasian students than African-Americans and Hispanics, all groups lack achieving desired proficiency rates. Further, the Next Generation Science Standards detail a new higher benchmark for all students. This study analyzes a professional development (PD) project, entitled Inquiry in Motion, designed to (a) facilitate teacher transformation toward greater quantity and quality of inquiry-based instruction, (b) improve student achievement in science practices and science concepts, and (c) begin to narrow the achievement gap among various groups. This 5-year PD study included 11 schools, 74 middle school teachers, and 9,981 students from diverse, high minority populations. Findings from the quasi-experimental study show statistically significant gains for all student groups (aggregate, males, females, Caucasians, African-Americans, and Hispanics) on all three science Measure of Academic Progress tests (composite, science practices, and science concepts) when compared to students of non-participating teachers. In addition to an increase in overall performance for all groups, a narrowing of the achievement gap of minority students relative to Caucasian students was seen. When combined with other studies, this study affirms that, when facilitated effectively, inquiry-based instruction may benefit all students, for all demographic groups measured.",2014,11/,Journal of Science Teacher Education,25,7,807-21,,10.1007/s10972-014-9401-4,,#615,Marshall 2014,"",""
Undergraduate teaching assistantships: exploring career readiness and relationality among Emirati students,"Patka, M.; Bukhash, M.F.; Jogia, J.; Barbato, M.; Moussa, M.","Purpose The purpose of this study was to pilot an undergraduate teaching assistantship for Emirati students, an area of scholarship underexplored in the Middle East. The teaching assistantship was developed to better prepare students for the workforce, amidst the push for Emiratization. Design/methodology/approach Over the course of one semester, four undergraduate teaching assistants documented their experience through reflexive journals that were analysed using a reflexive thematic analysis. Findings Undergraduate teaching assistants characterised their experience as providing professional development and learning to connect with student learners. Findings suggest that relationality may be an important factor in student engagement and learning. Practical implications Understanding the experience of undergraduate teaching assistants can help develop targeted opportunities to enhance career readiness. Exploring the role of relationality could be important in the training and development of the Emirati workforce and help address some of the gaps in skills. Understanding the way in which undergraduate teaching assistants perceive their teaching experience can also provide faculty with insight into their teaching practices. Originality/value This exploratory study shows that students are able to acquire skills that may be applied in a variety of work settings (e.g. balancing multiple responsibilities). However, undergraduate teaching assistants expressed wanting to connect with student learners; this may be more culturally rooted and is less explored within the Emirati context. Given the socio-cultural context of the United Arab Emirates (UAE), female Emiratis may benefit from work-type opportunities, which to the authors' knowledge has not been explored previously.",2022,/,"Higher Education, Skills and Work-based Learning",12,1,64-77,,10.1108/HESWBL-03-2021-0045,,#616,Patka 2022,"",""
